material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal,electronegativity_difference,atomic_concentrations
mp-864762,LiMg2Zn,"Li, Mg, Zn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.23689396362085716,Li: 0.2500; Mg: 0.5000; Zn: 0.2500
mp-864639,Ta2NbOs,"Nb, Os, Ta",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.2915475947422651,Ta: 0.5000; Nb: 0.2500; Os: 0.2500
mp-1206591,CrSnRu2,"Cr, Ru, Sn",3,0.006014486071428848,Cubic,225,Fm-3m,0.0,True,True,0.22197972880423125,Cr: 0.2500; Sn: 0.2500; Ru: 0.5000
mp-1184970,Li2HgBi,"Bi, Hg, Li",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.5150485414016819,Li: 0.5000; Hg: 0.2500; Bi: 0.2500
mp-1187921,ZnRu2W,"Ru, W, Zn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.2692930559817687,Zn: 0.2500; Ru: 0.5000; W: 0.2500
mp-976600,LiHf2Tc,"Hf, Li, Tc",3,0.0325120033333306,Cubic,225,Fm-3m,0.0,True,True,0.33271609519228246,Li: 0.2500; Hf: 0.5000; Tc: 0.2500
mp-864908,MgTiIr2,"Ir, Mg, Ti",3,0.0,Cubic,225,Fm-3m,0.013099999999999667,True,False,0.3959403364144654,Mg: 0.2500; Ti: 0.2500; Ir: 0.5000
mp-1183461,Ca2TlZn,"Ca, Tl, Zn",3,0.00033388624999908245,Cubic,225,Fm-3m,0.0,True,True,0.31767711595266035,Ca: 0.5000; Tl: 0.2500; Zn: 0.2500
mp-30844,ScSnPt2,"Pt, Sc, Sn",3,0.052317237777777414,Cubic,225,Fm-3m,0.0,False,True,0.3756327994198589,Sc: 0.2500; Sn: 0.2500; Pt: 0.5000
mp-1185763,Mg2GaPd,"Ga, Mg, Pd",3,0.01422374250000047,Cubic,225,Fm-3m,0.0,True,True,0.3738565901518924,Mg: 0.5000; Ga: 0.2500; Pd: 0.2500
mp-672259,AlFe2Mo,"Al, Fe, Mo",3,0.03793002458333561,Cubic,225,Fm-3m,0.0,False,True,0.1963892817849284,Al: 0.2500; Fe: 0.5000; Mo: 0.2500
mp-1187184,SrLi2In,"In, Li, Sr",3,0.02504385395220643,Cubic,225,Fm-3m,0.0,True,True,0.35095405682225705,Sr: 0.2500; Li: 0.5000; In: 0.2500
mp-864630,LiMg2Hg,"Hg, Li, Mg",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.371685350800916,Li: 0.2500; Mg: 0.5000; Hg: 0.2500
mp-1185767,Mg2IrPd,"Ir, Mg, Pd",3,0.036997494144737075,Cubic,225,Fm-3m,0.0,True,True,0.44500000000000006,Mg: 0.5000; Ir: 0.2500; Pd: 0.2500
mp-20491,LaInCu2,"Cu, In, La",3,0.030221376500001895,Cubic,225,Fm-3m,0.0,False,True,0.33271609519228246,La: 0.2500; In: 0.2500; Cu: 0.5000
mp-865232,TlPd2Au,"Au, Pd, Tl",3,0.0028605368452332414,Cubic,225,Fm-3m,0.0,True,True,0.33075670817082453,Tl: 0.2500; Pd: 0.5000; Au: 0.2500
mp-1187242,TaNbRe2,"Nb, Re, Ta",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.1785357107135712,Ta: 0.2500; Nb: 0.2500; Re: 0.5000
mp-22790,VGaCo2,"Co, Ga, V",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.10222524150130437,V: 0.2500; Ga: 0.2500; Co: 0.5000
mp-865655,TiNbTc2,"Nb, Tc, Ti",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.1663580475961412,Ti: 0.2500; Nb: 0.2500; Tc: 0.5000
mp-1007821,GaCo2Ni,"Co, Ga, Ni",3,0.09440847634615324,Cubic,225,Fm-3m,0.0,True,True,0.036742346141747616,Ga: 0.2500; Co: 0.5000; Ni: 0.2500
mp-862717,LiAlAu2,"Al, Au, Li",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.661149567042133,Li: 0.2500; Al: 0.2500; Au: 0.5000
mp-11360,ScGaCu2,"Cu, Ga, Sc",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.22387217334898943,Sc: 0.2500; Ga: 0.2500; Cu: 0.5000
mp-20145,TiGaCo2,"Co, Ga, Ti",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.14006694827831434,Ti: 0.2500; Ga: 0.2500; Co: 0.5000
mp-977547,MgZnRh2,"Mg, Rh, Zn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.41767212020914196,Mg: 0.2500; Zn: 0.2500; Rh: 0.5000
mp-865525,YCdHg2,"Cd, Hg, Y",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.3191688424642982,Y: 0.2500; Cd: 0.2500; Hg: 0.5000
mp-1212464,Hf6Al16Ir7,"Al, Hf, Ir",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.3126975950804298,Hf: 0.2069; Al: 0.5517; Ir: 0.2414
mp-977440,LiTiPt2,"Li, Pt, Ti",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.5470831746635971,Li: 0.2500; Ti: 0.2500; Pt: 0.5000
mp-865602,Y2MgAl,"Al, Mg, Y",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.16015617378046973,Y: 0.5000; Mg: 0.2500; Al: 0.2500
mp-864907,MgZrPd2,"Mg, Pd, Zr",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.4400568145137626,Mg: 0.2500; Zr: 0.2500; Pd: 0.5000
mp-862375,Sc2TcHg,"Hg, Sc, Tc",3,0.061269083437499816,Cubic,225,Fm-3m,0.0,True,True,0.29711109033491157,Sc: 0.5000; Tc: 0.2500; Hg: 0.2500
mp-10887,HfAlCu2,"Al, Cu, Hf",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.24802973612049015,Hf: 0.2500; Al: 0.2500; Cu: 0.5000
mp-867110,Sc2CoOs,"Co, Os, Sc",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.35832945734337834,Sc: 0.5000; Co: 0.2500; Os: 0.2500
mp-1183482,Ca2CuRh,"Ca, Cu, Rh",3,0.03573959298611129,Cubic,225,Fm-3m,0.0,True,True,0.5613154193499409,Ca: 0.5000; Cu: 0.2500; Rh: 0.2500
mp-865671,Y2ZnIn,"In, Y, Zn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.2517315037892556,Y: 0.5000; Zn: 0.2500; In: 0.2500
mp-867912,Ba2SnHg,"Ba, Hg, Sn",3,0.0,Cubic,225,Fm-3m,0.03740000000000032,True,False,0.5451834553615874,Ba: 0.5000; Sn: 0.2500; Hg: 0.2500
mp-1193568,Zr6Al16Ir7,"Al, Ir, Zr",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.30513520131581867,Zr: 0.2069; Al: 0.5517; Ir: 0.2414
mp-1186140,NaInPd2,"In, Na, Pd",3,0.029242815237068953,Cubic,225,Fm-3m,0.0,True,True,0.518477337981131,Na: 0.2500; In: 0.2500; Pd: 0.5000
mp-864910,MgZrRh2,"Mg, Rh, Zr",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.4800520805079381,Mg: 0.2500; Zr: 0.2500; Rh: 0.5000
mp-1185381,LiIn2Ni,"In, Li, Ni",3,0.017648548000016362,Cubic,225,Fm-3m,0.0,True,True,0.369010501205589,Li: 0.2500; In: 0.5000; Ni: 0.2500
mp-866081,MgSc2Os,"Mg, Os, Sc",3,0.007761566145835452,Cubic,225,Fm-3m,0.0,True,True,0.3715087482146282,Mg: 0.2500; Sc: 0.5000; Os: 0.2500
mp-977567,Hf2CuRe,"Cu, Hf, Re",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.29999999999999993,Hf: 0.5000; Cu: 0.2500; Re: 0.2500
mp-1186011,MnV2Fe,"Fe, Mn, V",3,0.025323855937498863,Cubic,225,Fm-3m,0.0,True,True,0.10344080432788604,Mn: 0.2500; V: 0.5000; Fe: 0.2500
mp-21301,ScInNi2,"In, Ni, Sc",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.22572106680591417,Sc: 0.2500; In: 0.2500; Ni: 0.5000
mp-1186203,Nb2CrOs,"Cr, Nb, Os",3,0.06414934236110881,Cubic,225,Fm-3m,0.0,True,True,0.2523390576189109,Nb: 0.5000; Cr: 0.2500; Os: 0.2500
mp-1186003,MnZnAu2,"Au, Mn, Zn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.47132791133137875,Mn: 0.2500; Zn: 0.2500; Au: 0.5000
mp-862699,ScTaOs2,"Os, Sc, Ta",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.3881687777243296,Sc: 0.2500; Ta: 0.2500; Os: 0.5000
mp-1186761,Ta2MnRe,"Mn, Re, Ta",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.1672386020032456,Ta: 0.5000; Mn: 0.2500; Re: 0.2500
mp-1186200,Nb2CrRu,"Cr, Nb, Ru",3,0.051379051250002306,Cubic,225,Fm-3m,0.0,True,True,0.2523390576189109,Nb: 0.5000; Cr: 0.2500; Ru: 0.2500
mp-865711,Li2TlAu,"Au, Li, Tl",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.638983567863838,Li: 0.5000; Tl: 0.2500; Au: 0.2500
mp-1188003,Zr2TcRu,"Ru, Tc, Zr",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.3752998800959041,Zr: 0.5000; Tc: 0.2500; Ru: 0.2500
mp-977438,MgInRh2,"In, Mg, Rh",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.40332214171800673,Mg: 0.2500; In: 0.2500; Rh: 0.5000
mp-867821,TaTiMn2,"Mn, Ta, Ti",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.020615528128088322,Ta: 0.2500; Ti: 0.2500; Mn: 0.5000
mp-866104,CaCdHg2,"Ca, Cd, Hg",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.40837329736406613,Ca: 0.2500; Cd: 0.2500; Hg: 0.5000
mp-1186952,Sc2ZnHg,"Hg, Sc, Zn",3,0.015134207499999164,Cubic,225,Fm-3m,0.0,True,True,0.2633794790791416,Sc: 0.5000; Zn: 0.2500; Hg: 0.2500
mp-973769,Hf6Al16Os7,"Al, Hf, Os",3,0.012853226637943749,Cubic,225,Fm-3m,0.0,False,True,0.3126975950804298,Hf: 0.2069; Al: 0.5517; Os: 0.2414
mp-868003,LaInAu2,"Au, In, La",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.6002499479383567,La: 0.2500; In: 0.2500; Au: 0.5000
mp-30657,TiGaNi2,"Ga, Ni, Ti",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.1513893985720268,Ti: 0.2500; Ga: 0.2500; Ni: 0.5000
mp-867233,Sc2ZnIr,"Ir, Sc, Zn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.3429559009552103,Sc: 0.5000; Zn: 0.2500; Ir: 0.2500
mp-864987,MnZnRh2,"Mn, Rh, Zn",3,0.007586837499999888,Cubic,225,Fm-3m,0.0,True,True,0.34183329270274415,Mn: 0.2500; Zn: 0.2500; Rh: 0.5000
mp-862720,Sr2CdIn,"Cd, In, Sr",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.39378769660821045,Sr: 0.5000; Cd: 0.2500; In: 0.2500
mp-973343,Li2MgHg,"Hg, Li, Mg",3,0.02231218499999965,Cubic,225,Fm-3m,0.0,True,True,0.41643576935705223,Li: 0.5000; Mg: 0.2500; Hg: 0.2500
mp-867250,LiZn2Pd,"Li, Pd, Zn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.4323771501825693,Li: 0.2500; Zn: 0.5000; Pd: 0.2500
mp-4897,ScSnPd2,"Pd, Sc, Sn",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.34336569426778796,Sc: 0.2500; Sn: 0.2500; Pd: 0.5000
mp-977187,La2MgTl,"La, Mg, Tl",3,0.012027028416669694,Cubic,225,Fm-3m,0.0,True,True,0.21288200957337847,La: 0.5000; Mg: 0.2500; Tl: 0.2500
mp-861951,LiTaRh2,"Li, Rh, Ta",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.551543289325507,Li: 0.2500; Ta: 0.2500; Rh: 0.5000
mp-865200,MnGa2Tc,"Ga, Mn, Tc",3,0.02822794458333533,Cubic,225,Fm-3m,0.0,True,True,0.13083864108129523,Mn: 0.2500; Ga: 0.5000; Tc: 0.2500
mp-979422,YGaAu2,"Au, Ga, Y",3,0.03492146708333088,Cubic,225,Fm-3m,0.0,True,True,0.5533251756426776,Y: 0.2500; Ga: 0.2500; Au: 0.5000
mp-1185100,La2AgHg,"Ag, Hg, La",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.43320751378525274,La: 0.5000; Ag: 0.2500; Hg: 0.2500
mp-1186205,Nb2MoOs,"Mo, Nb, Os",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.2903446228191595,Nb: 0.5000; Mo: 0.2500; Os: 0.2500
mp-1183041,ZrZnCo2,"Co, Zn, Zr",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.22544400635190986,Zr: 0.2500; Zn: 0.2500; Co: 0.5000
mp-862887,LiSc2Os,"Li, Os, Sc",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.4464022849403888,Li: 0.2500; Sc: 0.5000; Os: 0.2500
mp-1183151,AlZnCu2,"Al, Cu, Zn",3,0.015745643161428458,Cubic,225,Fm-3m,0.0,True,True,0.1357387196049822,Al: 0.2500; Zn: 0.2500; Cu: 0.5000
mp-1186206,Nb2MoRu,"Mo, Nb, Ru",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.2903446228191595,Nb: 0.5000; Mo: 0.2500; Ru: 0.2500
mp-1184221,FeSnRh2,"Fe, Rh, Sn",3,0.04245220750000023,Cubic,225,Fm-3m,0.0,True,True,0.1979109648301477,Fe: 0.2500; Sn: 0.2500; Rh: 0.5000
mp-862543,Sc2AlTc,"Al, Sc, Tc",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.22252808811473657,Sc: 0.5000; Al: 0.2500; Tc: 0.2500
mp-1187916,ZnInPd2,"In, Pd, Zn",3,0.020864187499999076,Cubic,225,Fm-3m,0.0,True,True,0.24681724007856512,Zn: 0.2500; In: 0.2500; Pd: 0.5000
mp-980665,Zn2CuIr,"Cu, Ir, Zn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.22638462845343552,Zn: 0.5000; Cu: 0.2500; Ir: 0.2500
mp-865878,Ti2TcNi,"Ni, Tc, Ti",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.18253424336271806,Ti: 0.5000; Tc: 0.2500; Ni: 0.2500
mp-867196,LiCd2Pd,"Cd, Li, Pd",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.4342234447839039,Li: 0.2500; Cd: 0.5000; Pd: 0.2500
mp-30551,GaFeCo2,"Co, Fe, Ga",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.030822070014844802,Ga: 0.2500; Fe: 0.2500; Co: 0.5000
mp-865659,Y2ZnIr,"Ir, Y, Zn",3,0.016318813958336342,Cubic,225,Fm-3m,0.0,True,True,0.40257763226488386,Y: 0.5000; Zn: 0.2500; Ir: 0.2500
mp-862369,Sc2IrRu,"Ir, Ru, Sc",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.42000000000000004,Sc: 0.5000; Ir: 0.2500; Ru: 0.2500
mp-1185958,MgScPt2,"Mg, Pt, Sc",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.4728305721926194,Mg: 0.2500; Sc: 0.2500; Pt: 0.5000
mp-867880,La2TlCd,"Cd, La, Tl",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.27860141779969455,La: 0.5000; Tl: 0.2500; Cd: 0.2500
mp-1185826,MgAlAu2,"Al, Au, Mg",3,0.015376279999998133,Cubic,225,Fm-3m,0.0,True,True,0.5503180898353242,Mg: 0.2500; Al: 0.2500; Au: 0.5000
mp-862316,LiBePt2,"Be, Li, Pt",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.5440760516692495,Li: 0.2500; Be: 0.2500; Pt: 0.5000
mp-21469,VCo2Sn,"Co, Sn, V",3,0.0542419087499999,Cubic,225,Fm-3m,0.0,False,True,0.12417225938187645,V: 0.2500; Co: 0.5000; Sn: 0.2500
mp-865517,YZnRh2,"Rh, Y, Zn",3,0.02112669687500013,Cubic,225,Fm-3m,0.0,True,True,0.4490197657119338,Y: 0.2500; Zn: 0.2500; Rh: 0.5000
mp-1183466,Ca2PtAu,"Au, Ca, Pt",3,0.02013418250000143,Cubic,225,Fm-3m,0.0,True,True,0.7109676504595691,Ca: 0.5000; Pt: 0.2500; Au: 0.2500
mp-866105,Ca2HgPb,"Ca, Hg, Pb",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.5940696507986248,Ca: 0.5000; Hg: 0.2500; Pb: 0.2500
mp-1187751,Y2PdRh,"Pd, Rh, Y",3,0.01755265875000056,Cubic,225,Fm-3m,0.0,True,True,0.5107837115648853,Y: 0.5000; Pd: 0.2500; Rh: 0.2500
mp-865448,TiGaRu2,"Ga, Ru, Ti",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.27931836674304117,Ti: 0.2500; Ga: 0.2500; Ru: 0.5000
mp-867266,CaMgTl2,"Ca, Mg, Tl",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.25703842125254356,Ca: 0.2500; Mg: 0.2500; Tl: 0.5000
mp-1186768,Ta2FeRu,"Fe, Ru, Ta",3,0.019575400384614028,Cubic,225,Fm-3m,0.0,True,True,0.2888230427095457,Ta: 0.5000; Fe: 0.2500; Ru: 0.2500
mp-972861,Sc2TlTc,"Sc, Tc, Tl",3,0.034164898020832446,Cubic,225,Fm-3m,0.0,True,True,0.2231591360442139,Sc: 0.5000; Tl: 0.2500; Tc: 0.2500
mp-867774,Ta2CrOs,"Cr, Os, Ta",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.2875326068465976,Ta: 0.5000; Cr: 0.2500; Os: 0.2500
mp-1184971,LaAg2Hg,"Ag, Hg, La",3,0.05919777973214124,Cubic,225,Fm-3m,0.0,True,True,0.3706076092041284,La: 0.2500; Ag: 0.5000; Hg: 0.2500
mp-1185262,LiPd2Au,"Au, Li, Pd",3,0.025279509999997174,Cubic,225,Fm-3m,0.00019999999999997797,True,False,0.5938013135721409,Li: 0.2500; Pd: 0.5000; Au: 0.2500
mp-5149,NbAlCo2,"Al, Co, Nb",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.1375454470347891,Nb: 0.2500; Al: 0.2500; Co: 0.5000
mp-861940,Ca2CdSn,"Ca, Cd, Sn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.42340140528817327,Ca: 0.5000; Cd: 0.2500; Sn: 0.2500
mp-1187463,TiBe2Pt,"Be, Pt, Ti",3,0.015290991499997908,Cubic,225,Fm-3m,0.0,True,True,0.31200961523645376,Ti: 0.2500; Be: 0.5000; Pt: 0.2500
mp-864772,LiSc2Au,"Au, Li, Sc",3,0.06392891708333437,Cubic,225,Fm-3m,0.0,True,True,0.5866856057549051,Li: 0.2500; Sc: 0.5000; Au: 0.2500
mp-866106,Ba2HgPb,"Ba, Hg, Pb",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.6480885356183984,Ba: 0.5000; Hg: 0.2500; Pb: 0.2500
mp-862710,Sc2CdTc,"Cd, Sc, Tc",3,0.0463718153124999,Cubic,225,Fm-3m,0.0,True,True,0.22982330169066836,Sc: 0.5000; Cd: 0.2500; Tc: 0.2500
mp-866159,YZrRu2,"Ru, Y, Zr",3,0.02422455156249903,Cubic,225,Fm-3m,0.0,True,True,0.4641322548584617,Y: 0.2500; Zr: 0.2500; Ru: 0.5000
mp-1186944,Sc2CoRh,"Co, Rh, Sc",3,0.02232924249999968,Cubic,225,Fm-3m,0.0,True,True,0.3867815921162742,Sc: 0.5000; Co: 0.2500; Rh: 0.2500
mp-865514,YSnAu2,"Au, Sn, Y",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.5422868244757566,Y: 0.2500; Sn: 0.2500; Au: 0.5000
mp-974943,HfZrTc2,"Hf, Tc, Zr",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.2926922445163178,Hf: 0.2500; Zr: 0.2500; Tc: 0.5000
mp-16501,HfAlPd2,"Al, Hf, Pd",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.3882895182721265,Hf: 0.2500; Al: 0.2500; Pd: 0.5000
mp-1183165,Al2CuPd,"Al, Cu, Pd",3,0.028162635124997948,Cubic,225,Fm-3m,0.0,True,True,0.24423349483639628,Al: 0.5000; Cu: 0.2500; Pd: 0.2500
mp-19877,ZrNi2Sn,"Ni, Sn, Zr",3,0.048818432421874114,Cubic,225,Fm-3m,0.0,False,True,0.2591693461812179,Zr: 0.2500; Ni: 0.5000; Sn: 0.2500
mp-865444,LiSc2Pt,"Li, Pt, Sc",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.47903548929072043,Li: 0.2500; Sc: 0.5000; Pt: 0.2500
mp-862725,ScTc2W,"Sc, Tc, W",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.3541186241925154,Sc: 0.2500; Tc: 0.5000; W: 0.2500
mp-864933,Mg2AgRh,"Ag, Mg, Rh",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.41631568550800474,Mg: 0.5000; Ag: 0.2500; Rh: 0.2500
mp-3576,HfGaCo2,"Co, Ga, Hf",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.24273184793100386,Hf: 0.2500; Ga: 0.2500; Co: 0.5000
mp-867326,Al2RuRh,"Al, Rh, Ru",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.3162672920173693,Al: 0.5000; Ru: 0.2500; Rh: 0.2500
mp-1187698,VZnCo2,"Co, V, Zn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.12020815280171307,V: 0.2500; Zn: 0.2500; Co: 0.5000
mp-861877,CdSnRh2,"Cd, Rh, Sn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.2467159297653882,Cd: 0.2500; Sn: 0.2500; Rh: 0.5000
mp-1185961,MgScZn2,"Mg, Sc, Zn",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.15848895860595455,Mg: 0.2500; Sc: 0.2500; Zn: 0.5000
mp-1185314,LiCd2Cu,"Cd, Cu, Li",3,0.022255256249998467,Cubic,225,Fm-3m,0.0,True,True,0.3484609016805185,Li: 0.2500; Cd: 0.5000; Cu: 0.2500
mp-1187430,Ti2IrRu,"Ir, Ru, Ti",3,0.01631539999999987,Cubic,225,Fm-3m,0.0,True,True,0.33000000000000007,Ti: 0.5000; Ir: 0.2500; Ru: 0.2500
mp-22503,ZrCo2Sn,"Co, Sn, Zr",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.2518307963693082,Zr: 0.2500; Co: 0.5000; Sn: 0.2500
mp-862764,LiCa2Rh,"Ca, Li, Rh",3,0.0064793370833324815,Cubic,225,Fm-3m,0.0,True,True,0.5572028355993891,Li: 0.2500; Ca: 0.5000; Rh: 0.2500
mp-864898,Na2TlBi,"Bi, Na, Tl",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.46693147248820144,Na: 0.5000; Tl: 0.2500; Bi: 0.2500
mp-867794,Sc2CuIr,"Cu, Ir, Sc",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.36093628246547893,Sc: 0.5000; Cu: 0.2500; Ir: 0.2500
mp-861908,TaTiRu2,"Ru, Ta, Ti",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.3402939905434712,Ta: 0.2500; Ti: 0.2500; Ru: 0.5000
mp-1183468,Ca2ZnSn,"Ca, Sn, Zn",3,0.01318905291666539,Cubic,225,Fm-3m,0.0,True,True,0.4171555465291094,Ca: 0.5000; Zn: 0.2500; Sn: 0.2500
mp-3740,TiNi2Sn,"Ni, Sn, Ti",3,0.03585484116071225,Cubic,225,Fm-3m,0.0,False,True,0.16867127793432996,Ti: 0.2500; Ni: 0.5000; Sn: 0.2500
mp-1183766,Cs2KRb,"Cs, K, Rb",3,0.028316606484912743,Cubic,225,Fm-3m,0.0,True,True,0.014999999999999958,Cs: 0.5000; K: 0.2500; Rb: 0.2500
mp-10898,ScAlNi2,"Al, Ni, Sc",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.23014940799402453,Sc: 0.2500; Al: 0.2500; Ni: 0.5000
mp-22673,MnInCu2,"Cu, In, Mn",3,0.08145932516010035,Cubic,225,Fm-3m,0.0,False,True,0.14289419162443232,Mn: 0.2500; In: 0.2500; Cu: 0.5000
mp-861641,Ti2CoRe,"Co, Re, Ti",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.17514279888136988,Ti: 0.5000; Co: 0.2500; Re: 0.2500
mp-865184,LiScPd2,"Li, Pd, Sc",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.5322358499763052,Li: 0.2500; Sc: 0.2500; Pd: 0.5000
mp-642281,Sr21In8Pb7,"In, Pb, Sr",3,0.004865456319443684,Cubic,225,Fm-3m,0.0,False,True,0.5642527561647406,Sr: 0.5833; In: 0.2222; Pb: 0.1944
mp-1183218,AlGaRu2,"Al, Ga, Ru",3,0.0047900643750011795,Cubic,225,Fm-3m,0.0,True,True,0.25500000000000006,Al: 0.2500; Ga: 0.2500; Ru: 0.5000
mp-972328,Ti2IrRh,"Ir, Rh, Ti",3,0.013949064999998484,Cubic,225,Fm-3m,0.0,True,True,0.3511409973215887,Ti: 0.5000; Ir: 0.2500; Rh: 0.2500
mp-866077,MgSc2Cd,"Cd, Mg, Sc",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.1514925740754311,Mg: 0.2500; Sc: 0.5000; Cd: 0.2500
mp-866224,Be2NiPt,"Be, Ni, Pt",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.29328953271468783,Be: 0.5000; Ni: 0.2500; Pt: 0.2500
mp-862378,Sc2TcAu,"Au, Sc, Tc",3,0.053100112812501266,Cubic,225,Fm-3m,0.0,True,True,0.48590122453025364,Sc: 0.5000; Tc: 0.2500; Au: 0.2500
mp-977566,MgScPd2,"Mg, Pd, Sc",3,0.0,Cubic,225,Fm-3m,0.0,True,True,0.43286112091524237,Mg: 0.2500; Sc: 0.2500; Pd: 0.5000
mp-1183321,BaSr2Ca,"Ba, Ca, Sr",3,0.024299925,Cubic,225,Fm-3m,0.0,True,True,0.03897114317029973,Ba: 0.2500; Sr: 0.5000; Ca: 0.2500
mp-971891,Zn2PdAu,"Au, Pd, Zn",3,0.007885327500000372,Cubic,225,Fm-3m,0.0,True,True,0.379539194286967,Zn: 0.5000; Pd: 0.2500; Au: 0.2500
mp-16497,ScAlCu2,"Al, Cu, Sc",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.22554101622543063,Sc: 0.2500; Al: 0.2500; Cu: 0.5000
mp-1194230,Zr6Zn16Cu7,"Cu, Zn, Zr",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.19036294266623152,Zr: 0.2069; Zn: 0.5517; Cu: 0.2414
mp-1185433,LiSc2Pd,"Li, Pd, Sc",3,0.04950477416666743,Cubic,225,Fm-3m,0.0,True,True,0.4464022849403888,Li: 0.2500; Sc: 0.5000; Pd: 0.2500
mp-20730,HfCo2Sn,"Co, Hf, Sn",3,0.0,Cubic,225,Fm-3m,0.0,False,True,0.2647168298389809,Hf: 0.2500; Co: 0.5000; Sn: 0.2500
