material_id,formula,elements,theoretical,valence_info,VEC_count
mp-1021380,Mg6CdSn,"Cd, Mg, Sn",True,"Mg: 6 (Valence: 2), Cd: 1 (Valence: 12), Sn: 1 (Valence: 4)",3.5
mp-1022601,LiMg6Zn,"Li, Mg, Zn",True,"Li: 1 (Valence: 1), Mg: 6 (Valence: 2), Zn: 1 (Valence: 12)",3.125
mp-974790,Rb5Tl11Cd2,"Cd, Rb, Tl",False,"Rb: 5 (Valence: 1), Tl: 11 (Valence: 3), Cd: 2 (Valence: 12)",3.4444444444444446
mp-1216079,YAlCo,"Al, Co, Y",True,"Y: 1 (Valence: 3), Al: 1 (Valence: 3), Co: 1 (Valence: 9)",5.0
mp-1023267,CaMg6Zn,"Ca, Mg, Zn",True,"Ca: 1 (Valence: 2), Mg: 6 (Valence: 2), Zn: 1 (Valence: 12)",3.25
mp-1017302,NaMg6Ga,"Ga, Mg, Na",True,"Na: 1 (Valence: 1), Mg: 6 (Valence: 2), Ga: 1 (Valence: 3)",2.0
mp-1224495,HfMnAl,"Al, Hf, Mn",True,"Hf: 1 (Valence: 4), Mn: 1 (Valence: 7), Al: 1 (Valence: 3)",4.666666666666667
mp-1028135,CaMg14Bi,"Bi, Ca, Mg",True,"Ca: 1 (Valence: 2), Mg: 14 (Valence: 2), Bi: 1 (Valence: 5)",2.1875
mp-1219369,ScAlNi,"Al, Ni, Sc",True,"Sc: 1 (Valence: 3), Al: 1 (Valence: 3), Ni: 1 (Valence: 10)",5.333333333333333
mp-1026876,Mg14CdCu,"Cd, Cu, Mg",True,"Mg: 14 (Valence: 2), Cd: 1 (Valence: 12), Cu: 1 (Valence: 11)",3.1875
mp-1028399,Mg14CdCo,"Cd, Co, Mg",True,"Mg: 14 (Valence: 2), Cd: 1 (Valence: 12), Co: 1 (Valence: 9)",3.0625
mp-1217201,Ti4Mn5V3,"Mn, Ti, V",True,"Ti: 4 (Valence: 4), Mn: 5 (Valence: 7), V: 3 (Valence: 5)",5.5
mp-1220599,NbVNi,"Nb, Ni, V",True,"Nb: 1 (Valence: 5), V: 1 (Valence: 5), Ni: 1 (Valence: 10)",6.666666666666667
mp-1026745,LaMg14Cd,"Cd, La, Mg",True,"La: 1 (Valence: 3), Mg: 14 (Valence: 2), Cd: 1 (Valence: 12)",2.6875
mp-1220408,NbAlZn,"Al, Nb, Zn",True,"Nb: 1 (Valence: 5), Al: 1 (Valence: 3), Zn: 1 (Valence: 12)",6.666666666666667
mp-1027905,Mg14ZnBi,"Bi, Mg, Zn",True,"Mg: 14 (Valence: 2), Zn: 1 (Valence: 12), Bi: 1 (Valence: 5)",2.8125
mp-1215203,ZrVCu,"Cu, V, Zr",True,"Zr: 1 (Valence: 4), V: 1 (Valence: 5), Cu: 1 (Valence: 11)",6.666666666666667
mp-1028086,YMg14Zr,"Mg, Y, Zr",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Zr: 1 (Valence: 4)",2.1875
mp-1021398,LiMg6Sn,"Li, Mg, Sn",True,"Li: 1 (Valence: 1), Mg: 6 (Valence: 2), Sn: 1 (Valence: 4)",2.125
mp-1224494,HfAlRh,"Al, Hf, Rh",True,"Hf: 1 (Valence: 4), Al: 1 (Valence: 3), Rh: 1 (Valence: 9)",5.333333333333333
mp-1216033,YAlFe,"Al, Fe, Y",True,"Y: 1 (Valence: 3), Al: 1 (Valence: 3), Fe: 1 (Valence: 8)",4.666666666666667
mp-1021282,NaLiMg6,"Li, Mg, Na",True,"Na: 1 (Valence: 1), Li: 1 (Valence: 1), Mg: 6 (Valence: 2)",1.75
mp-1220594,NbCrNi,"Cr, Nb, Ni",True,"Nb: 1 (Valence: 5), Cr: 1 (Valence: 6), Ni: 1 (Valence: 10)",7.0
mp-1027932,Mg14ZrTi,"Mg, Ti, Zr",True,"Mg: 14 (Valence: 2), Zr: 1 (Valence: 4), Ti: 1 (Valence: 4)",2.25
mp-1219323,ScMnCr,"Cr, Mn, Sc",True,"Sc: 1 (Valence: 3), Mn: 1 (Valence: 7), Cr: 1 (Valence: 6)",5.333333333333333
mp-1215279,ZrVNi,"Ni, V, Zr",True,"Zr: 1 (Valence: 4), V: 1 (Valence: 5), Ni: 1 (Valence: 10)",6.333333333333333
mp-1028257,SrMg14Al,"Al, Mg, Sr",True,"Sr: 1 (Valence: 2), Mg: 14 (Valence: 2), Al: 1 (Valence: 3)",2.0625
mp-1027829,Mg14CuSn,"Cu, Mg, Sn",True,"Mg: 14 (Valence: 2), Cu: 1 (Valence: 11), Sn: 1 (Valence: 4)",2.6875
mp-1028216,Mg14ZrAl,"Al, Mg, Zr",True,"Mg: 14 (Valence: 2), Zr: 1 (Valence: 4), Al: 1 (Valence: 3)",2.1875
mp-1224498,Hf5Zr5Ga6,"Ga, Hf, Zr",True,"Hf: 5 (Valence: 4), Zr: 5 (Valence: 4), Ga: 6 (Valence: 3)",3.625
mp-1222060,MgAlAg,"Ag, Al, Mg",True,"Mg: 1 (Valence: 2), Al: 1 (Valence: 3), Ag: 1 (Valence: 11)",5.333333333333333
mp-1217776,Ti2NbNi9,"Nb, Ni, Ti",True,"Ti: 2 (Valence: 4), Nb: 1 (Valence: 5), Ni: 9 (Valence: 10)",8.583333333333334
mp-1022632,YMg6Cd,"Cd, Mg, Y",True,"Y: 1 (Valence: 3), Mg: 6 (Valence: 2), Cd: 1 (Valence: 12)",3.375
mp-1022076,Mg6CdCu,"Cd, Cu, Mg",True,"Mg: 6 (Valence: 2), Cd: 1 (Valence: 12), Cu: 1 (Valence: 11)",4.375
mp-1220472,NbGaCu,"Cu, Ga, Nb",True,"Nb: 1 (Valence: 5), Ga: 1 (Valence: 3), Cu: 1 (Valence: 11)",6.333333333333333
mp-1021276,LiMg6Cd,"Cd, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 6 (Valence: 2), Cd: 1 (Valence: 12)",3.125
mp-1027863,Mg14ZrGa,"Ga, Mg, Zr",True,"Mg: 14 (Valence: 2), Zr: 1 (Valence: 4), Ga: 1 (Valence: 3)",2.1875
mp-1027868,HfMg14Zr,"Hf, Mg, Zr",True,"Hf: 1 (Valence: 4), Mg: 14 (Valence: 2), Zr: 1 (Valence: 4)",2.25
mp-1023306,Mg6AlCd,"Al, Cd, Mg",True,"Mg: 6 (Valence: 2), Al: 1 (Valence: 3), Cd: 1 (Valence: 12)",3.375
mp-1028047,Mg14ZnNi,"Mg, Ni, Zn",True,"Mg: 14 (Valence: 2), Zn: 1 (Valence: 12), Ni: 1 (Valence: 10)",3.125
mp-1215323,ZrCrFe,"Cr, Fe, Zr",True,"Zr: 1 (Valence: 4), Cr: 1 (Valence: 6), Fe: 1 (Valence: 8)",6.0
mp-1224502,HfAlCo,"Al, Co, Hf",True,"Hf: 1 (Valence: 4), Al: 1 (Valence: 3), Co: 1 (Valence: 9)",5.333333333333333
mp-1022611,Mg6ZnSn,"Mg, Sn, Zn",True,"Mg: 6 (Valence: 2), Zn: 1 (Valence: 12), Sn: 1 (Valence: 4)",3.5
mp-1215340,ZrAlFe,"Al, Fe, Zr",True,"Zr: 1 (Valence: 4), Al: 1 (Valence: 3), Fe: 1 (Valence: 8)",5.0
mp-1028130,YMg14Cu,"Cu, Mg, Y",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Cu: 1 (Valence: 11)",2.625
mp-1027993,Mg14ZrZn,"Mg, Zn, Zr",True,"Mg: 14 (Valence: 2), Zr: 1 (Valence: 4), Zn: 1 (Valence: 12)",2.75
mp-1224385,HfAlPd,"Al, Hf, Pd",True,"Hf: 1 (Valence: 4), Al: 1 (Valence: 3), Pd: 1 (Valence: 10)",5.666666666666667
mp-1028385,LaMg14Al,"Al, La, Mg",True,"La: 1 (Valence: 3), Mg: 14 (Valence: 2), Al: 1 (Valence: 3)",2.125
mp-1026439,Mg14CdGa,"Cd, Ga, Mg",True,"Mg: 14 (Valence: 2), Cd: 1 (Valence: 12), Ga: 1 (Valence: 3)",2.6875
mp-1027977,LaMg14Zn,"La, Mg, Zn",True,"La: 1 (Valence: 3), Mg: 14 (Valence: 2), Zn: 1 (Valence: 12)",2.6875
mp-1227563,Ca16Mg3Sn13,"Ca, Mg, Sn",True,"Ca: 16 (Valence: 2), Mg: 3 (Valence: 2), Sn: 13 (Valence: 4)",2.8125
mp-1027921,Mg14ZrSn,"Mg, Sn, Zr",True,"Mg: 14 (Valence: 2), Zr: 1 (Valence: 4), Sn: 1 (Valence: 4)",2.25
mp-1215240,ZrTiPd,"Pd, Ti, Zr",True,"Zr: 1 (Valence: 4), Ti: 1 (Valence: 4), Pd: 1 (Valence: 10)",6.0
mp-1223275,La2FeSn4,"Fe, La, Sn",True,"La: 2 (Valence: 3), Fe: 1 (Valence: 8), Sn: 4 (Valence: 4)",4.285714285714286
mp-1027892,Mg14CoSn,"Co, Mg, Sn",True,"Mg: 14 (Valence: 2), Co: 1 (Valence: 9), Sn: 1 (Valence: 4)",2.5625
mp-1215339,ZrFeMo,"Fe, Mo, Zr",True,"Zr: 1 (Valence: 4), Fe: 1 (Valence: 8), Mo: 1 (Valence: 6)",6.0
mp-1023395,Mg6AlSn,"Al, Mg, Sn",True,"Mg: 6 (Valence: 2), Al: 1 (Valence: 3), Sn: 1 (Valence: 4)",2.375
mp-1223248,La2Sn4Ru,"La, Ru, Sn",True,"La: 2 (Valence: 3), Sn: 4 (Valence: 4), Ru: 1 (Valence: 8)",4.285714285714286
mp-1217214,TiAlCu,"Al, Cu, Ti",True,"Ti: 1 (Valence: 4), Al: 1 (Valence: 3), Cu: 1 (Valence: 11)",6.0
mp-1022589,Mg6ZnCd,"Cd, Mg, Zn",True,"Mg: 6 (Valence: 2), Zn: 1 (Valence: 12), Cd: 1 (Valence: 12)",4.5
mp-1026388,Mg14TiCd,"Cd, Mg, Ti",True,"Mg: 14 (Valence: 2), Ti: 1 (Valence: 4), Cd: 1 (Valence: 12)",2.75
mp-1215350,ZrFeRe,"Fe, Re, Zr",True,"Zr: 1 (Valence: 4), Fe: 1 (Valence: 8), Re: 1 (Valence: 7)",6.333333333333333
mp-1023253,LiCaMg6,"Ca, Li, Mg",True,"Li: 1 (Valence: 1), Ca: 1 (Valence: 2), Mg: 6 (Valence: 2)",1.875
mp-1022612,Mg6ZnSn,"Mg, Sn, Zn",True,"Mg: 6 (Valence: 2), Zn: 1 (Valence: 12), Sn: 1 (Valence: 4)",3.5
mp-1021159,BaLaMg6,"Ba, La, Mg",True,"Ba: 1 (Valence: 2), La: 1 (Valence: 3), Mg: 6 (Valence: 2)",2.125
mp-1215307,ZrAlMo,"Al, Mo, Zr",True,"Zr: 1 (Valence: 4), Al: 1 (Valence: 3), Mo: 1 (Valence: 6)",4.333333333333333
mp-1022812,LiYMg6,"Li, Mg, Y",True,"Li: 1 (Valence: 1), Y: 1 (Valence: 3), Mg: 6 (Valence: 2)",2.0
mp-1023320,LiMg6Al,"Al, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 6 (Valence: 2), Al: 1 (Valence: 3)",2.0
mp-1215322,ZrCoRe,"Co, Re, Zr",True,"Zr: 1 (Valence: 4), Co: 1 (Valence: 9), Re: 1 (Valence: 7)",6.666666666666667
mp-1028268,LiMg14Sn,"Li, Mg, Sn",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Sn: 1 (Valence: 4)",2.0625
mp-1027965,YMg14Ga,"Ga, Mg, Y",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Ga: 1 (Valence: 3)",2.125
mp-1022467,Mg6ZrCd,"Cd, Mg, Zr",True,"Mg: 6 (Valence: 2), Zr: 1 (Valence: 4), Cd: 1 (Valence: 12)",3.5
mp-1023239,SrCaMg6,"Ca, Mg, Sr",True,"Sr: 1 (Valence: 2), Ca: 1 (Valence: 2), Mg: 6 (Valence: 2)",2.0
mp-1216045,ZrMnGa,"Ga, Mn, Zr",True,"Zr: 1 (Valence: 4), Mn: 1 (Valence: 7), Ga: 1 (Valence: 3)",4.666666666666667
mp-1027971,LiMg14Zn,"Li, Mg, Zn",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Zn: 1 (Valence: 12)",2.5625
mp-1218015,TaCoNi2,"Co, Ni, Ta",True,"Ta: 1 (Valence: 5), Co: 1 (Valence: 9), Ni: 2 (Valence: 10)",8.5
mp-1228156,Ba2(AlAg)5,"Ag, Al, Ba",True,"Ba: 2 (Valence: 2), Al: 1 (Valence: 3), Ag: 1 (Valence: 11)",4.5
mp-1027758,LiMg14Co,"Co, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Co: 1 (Valence: 9)",2.375
mp-1224481,HfAlCu,"Al, Cu, Hf",True,"Hf: 1 (Valence: 4), Al: 1 (Valence: 3), Cu: 1 (Valence: 11)",6.0
mp-1026428,HfMg14Cd,"Cd, Hf, Mg",True,"Hf: 1 (Valence: 4), Mg: 14 (Valence: 2), Cd: 1 (Valence: 12)",2.75
mp-1217088,TiAlCr,"Al, Cr, Ti",True,"Ti: 1 (Valence: 4), Al: 1 (Valence: 3), Cr: 1 (Valence: 6)",4.333333333333333
mp-1023303,NaMg6Al,"Al, Mg, Na",True,"Na: 1 (Valence: 1), Mg: 6 (Valence: 2), Al: 1 (Valence: 3)",2.0
mp-1028084,Mg14MnCd,"Cd, Mg, Mn",True,"Mg: 14 (Valence: 2), Mn: 1 (Valence: 7), Cd: 1 (Valence: 12)",2.9375
mp-1215270,ZrTiAu,"Au, Ti, Zr",True,"Zr: 1 (Valence: 4), Ti: 1 (Valence: 4), Au: 1 (Valence: 11)",6.333333333333333
mp-1022924,LaYMg6,"La, Mg, Y",True,"La: 1 (Valence: 3), Y: 1 (Valence: 3), Mg: 6 (Valence: 2)",2.25
mp-1028004,SrMg14Zn,"Mg, Sr, Zn",True,"Sr: 1 (Valence: 2), Mg: 14 (Valence: 2), Zn: 1 (Valence: 12)",2.625
mp-1021274,LiMg6Cd,"Cd, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 6 (Valence: 2), Cd: 1 (Valence: 12)",3.125
mp-1028052,LiYMg14,"Li, Mg, Y",True,"Li: 1 (Valence: 1), Y: 1 (Valence: 3), Mg: 14 (Valence: 2)",2.0
mp-1217864,TaVNi,"Ni, Ta, V",True,"Ta: 1 (Valence: 5), V: 1 (Valence: 5), Ni: 1 (Valence: 10)",6.666666666666667
mp-1027832,LiMg14Cu,"Cu, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Cu: 1 (Valence: 11)",2.5
mp-1026768,LiMg14Bi,"Bi, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Bi: 1 (Valence: 5)",2.125
mp-1026406,HfMg14Bi,"Bi, Hf, Mg",True,"Hf: 1 (Valence: 4), Mg: 14 (Valence: 2), Bi: 1 (Valence: 5)",2.3125
mp-1227346,Ca2CuAg,"Ag, Ca, Cu",True,"Ca: 2 (Valence: 2), Cu: 1 (Valence: 11), Ag: 1 (Valence: 11)",6.5
mp-1215712,Zr2CrFe3,"Cr, Fe, Zr",True,"Zr: 2 (Valence: 4), Cr: 1 (Valence: 6), Fe: 3 (Valence: 8)",6.333333333333333
mp-1023270,Mg6AlGa,"Al, Ga, Mg",True,"Mg: 6 (Valence: 2), Al: 1 (Valence: 3), Ga: 1 (Valence: 3)",2.25
mp-1228791,Ba36Al9Sn23,"Al, Ba, Sn",True,"Ba: 36 (Valence: 2), Al: 9 (Valence: 3), Sn: 23 (Valence: 4)",2.8088235294117645
mp-1028360,LiMg14Ni,"Li, Mg, Ni",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Ni: 1 (Valence: 10)",2.4375
mp-1227265,Ca2PtAu,"Au, Ca, Pt",True,"Ca: 2 (Valence: 2), Pt: 1 (Valence: 10), Au: 1 (Valence: 11)",6.25
mp-1026861,LiLaMg14,"La, Li, Mg",True,"Li: 1 (Valence: 1), La: 1 (Valence: 3), Mg: 14 (Valence: 2)",2.0
mp-1028247,YMg14Ni,"Mg, Ni, Y",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Ni: 1 (Valence: 10)",2.5625
mp-1021281,NaLiMg6,"Li, Mg, Na",True,"Na: 1 (Valence: 1), Li: 1 (Valence: 1), Mg: 6 (Valence: 2)",1.75
mp-1228374,Al5FeNi,"Al, Fe, Ni",True,"Al: 5 (Valence: 3), Fe: 1 (Valence: 8), Ni: 1 (Valence: 10)",4.714285714285714
mp-1028187,CaMg14Cu,"Ca, Cu, Mg",True,"Ca: 1 (Valence: 2), Mg: 14 (Valence: 2), Cu: 1 (Valence: 11)",2.5625
mp-1028223,LiMg14Al,"Al, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Al: 1 (Valence: 3)",2.0
mp-1220492,NbAlCo,"Al, Co, Nb",True,"Nb: 1 (Valence: 5), Al: 1 (Valence: 3), Co: 1 (Valence: 9)",5.666666666666667
mp-1223377,La2CoSn4,"Co, La, Sn",True,"La: 2 (Valence: 3), Co: 1 (Valence: 9), Sn: 4 (Valence: 4)",4.428571428571429
mp-1215346,ZrAlCr,"Al, Cr, Zr",True,"Zr: 1 (Valence: 4), Al: 1 (Valence: 3), Cr: 1 (Valence: 6)",4.333333333333333
mp-1023262,Mg6AlBi,"Al, Bi, Mg",True,"Mg: 6 (Valence: 2), Al: 1 (Valence: 3), Bi: 1 (Valence: 5)",2.5
mp-1217200,Ti2Mn3V,"Mn, Ti, V",True,"Ti: 2 (Valence: 4), Mn: 3 (Valence: 7), V: 1 (Valence: 5)",5.666666666666667
mp-1026450,Mg14CdBi,"Bi, Cd, Mg",True,"Mg: 14 (Valence: 2), Cd: 1 (Valence: 12), Bi: 1 (Valence: 5)",2.8125
mp-1218074,TaAlCu,"Al, Cu, Ta",True,"Ta: 1 (Valence: 5), Al: 1 (Valence: 3), Cu: 1 (Valence: 11)",6.333333333333333
mp-1022813,LiYMg6,"Li, Mg, Y",True,"Li: 1 (Valence: 1), Y: 1 (Valence: 3), Mg: 6 (Valence: 2)",2.0
mp-1215317,ZrAlOs,"Al, Os, Zr",True,"Zr: 1 (Valence: 4), Al: 1 (Valence: 3), Os: 1 (Valence: 8)",5.0
mp-1220482,NbAlCr,"Al, Cr, Nb",True,"Nb: 1 (Valence: 5), Al: 1 (Valence: 3), Cr: 1 (Valence: 6)",4.666666666666667
mp-1022597,LiMg6Zn,"Li, Mg, Zn",True,"Li: 1 (Valence: 1), Mg: 6 (Valence: 2), Zn: 1 (Valence: 12)",3.125
mp-1215281,ZrNbV,"Nb, V, Zr",True,"Zr: 1 (Valence: 4), Nb: 1 (Valence: 5), V: 1 (Valence: 5)",4.666666666666667
mp-1021403,LiMg6Sn,"Li, Mg, Sn",True,"Li: 1 (Valence: 1), Mg: 6 (Valence: 2), Sn: 1 (Valence: 4)",2.125
mp-1021408,NaMg6Sn,"Mg, Na, Sn",True,"Na: 1 (Valence: 1), Mg: 6 (Valence: 2), Sn: 1 (Valence: 4)",2.125
mp-1028138,Mg14MnZn,"Mg, Mn, Zn",True,"Mg: 14 (Valence: 2), Mn: 1 (Valence: 7), Zn: 1 (Valence: 12)",2.9375
mp-1027999,Mg14ZnCu,"Cu, Mg, Zn",True,"Mg: 14 (Valence: 2), Zn: 1 (Valence: 12), Cu: 1 (Valence: 11)",3.1875
mp-1028246,Mg14AlGa,"Al, Ga, Mg",True,"Mg: 14 (Valence: 2), Al: 1 (Valence: 3), Ga: 1 (Valence: 3)",2.125
mp-1026641,LiMg14Ti,"Li, Mg, Ti",True,"Li: 1 (Valence: 1), Mg: 14 (Valence: 2), Ti: 1 (Valence: 4)",2.0625
mp-1224642,HfAlFe,"Al, Fe, Hf",True,"Hf: 1 (Valence: 4), Al: 1 (Valence: 3), Fe: 1 (Valence: 8)",5.0
mp-1017291,NaMg6Cd,"Cd, Mg, Na",True,"Na: 1 (Valence: 1), Mg: 6 (Valence: 2), Cd: 1 (Valence: 12)",3.125
mp-1216913,TiMnAl,"Al, Mn, Ti",True,"Ti: 1 (Valence: 4), Mn: 1 (Valence: 7), Al: 1 (Valence: 3)",4.666666666666667
mp-1223426,La2Sn4Ir,"Ir, La, Sn",True,"La: 2 (Valence: 3), Sn: 4 (Valence: 4), Ir: 1 (Valence: 9)",4.428571428571429
mp-1028176,CaMg14Sn,"Ca, Mg, Sn",True,"Ca: 1 (Valence: 2), Mg: 14 (Valence: 2), Sn: 1 (Valence: 4)",2.125
mp-1028194,LiCaMg14,"Ca, Li, Mg",True,"Li: 1 (Valence: 1), Ca: 1 (Valence: 2), Mg: 14 (Valence: 2)",1.9375
mp-1021278,LiMg6Ga,"Ga, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 6 (Valence: 2), Ga: 1 (Valence: 3)",2.0
mp-1218063,TaCrNi,"Cr, Ni, Ta",True,"Ta: 1 (Valence: 5), Cr: 1 (Valence: 6), Ni: 1 (Valence: 10)",7.0
mp-1026407,Mg14GaBi,"Bi, Ga, Mg",True,"Mg: 14 (Valence: 2), Ga: 1 (Valence: 3), Bi: 1 (Valence: 5)",2.25
mp-1023295,NaMg6Al,"Al, Mg, Na",True,"Na: 1 (Valence: 1), Mg: 6 (Valence: 2), Al: 1 (Valence: 3)",2.0
mp-1217171,TiAlFe,"Al, Fe, Ti",True,"Ti: 1 (Valence: 4), Al: 1 (Valence: 3), Fe: 1 (Valence: 8)",5.0
mp-1023399,LiMg6Al,"Al, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 6 (Valence: 2), Al: 1 (Valence: 3)",2.0
mp-1026771,LiHfMg14,"Hf, Li, Mg",True,"Li: 1 (Valence: 1), Hf: 1 (Valence: 4), Mg: 14 (Valence: 2)",2.0625
mp-1220500,NbAlNi,"Al, Nb, Ni",True,"Nb: 1 (Valence: 5), Al: 1 (Valence: 3), Ni: 1 (Valence: 10)",6.0
mp-1215286,ZrMnFe,"Fe, Mn, Zr",True,"Zr: 1 (Valence: 4), Mn: 1 (Valence: 7), Fe: 1 (Valence: 8)",6.333333333333333
mp-1220484,NbAlCu,"Al, Cu, Nb",True,"Nb: 1 (Valence: 5), Al: 1 (Valence: 3), Cu: 1 (Valence: 11)",6.333333333333333
mp-1219292,ScZnCu,"Cu, Sc, Zn",True,"Sc: 1 (Valence: 3), Zn: 1 (Valence: 12), Cu: 1 (Valence: 11)",8.666666666666666
mp-1028030,YMg14Cd,"Cd, Mg, Y",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Cd: 1 (Valence: 12)",2.6875
mp-1028273,NaMg14Sn,"Mg, Na, Sn",True,"Na: 1 (Valence: 1), Mg: 14 (Valence: 2), Sn: 1 (Valence: 4)",2.0625
mp-1022050,Mg6GaCu,"Cu, Ga, Mg",True,"Mg: 6 (Valence: 2), Ga: 1 (Valence: 3), Cu: 1 (Valence: 11)",3.25
mp-1027953,YMg14Bi,"Bi, Mg, Y",True,"Y: 1 (Valence: 3), Mg: 14 (Valence: 2), Bi: 1 (Valence: 5)",2.25
mp-1026653,NaMg14Cd,"Cd, Mg, Na",True,"Na: 1 (Valence: 1), Mg: 14 (Valence: 2), Cd: 1 (Valence: 12)",2.5625
mp-1216946,TiMnCr,"Cr, Mn, Ti",True,"Ti: 1 (Valence: 4), Mn: 1 (Valence: 7), Cr: 1 (Valence: 6)",5.666666666666667
mp-1099299,Mg6CdSn,"Cd, Mg, Sn",True,"Mg: 6 (Valence: 2), Cd: 1 (Valence: 12), Sn: 1 (Valence: 4)",3.5
mp-1216127,YAlNi,"Al, Ni, Y",True,"Y: 1 (Valence: 3), Al: 1 (Valence: 3), Ni: 1 (Valence: 10)",5.333333333333333
mp-1023398,Mg6AlSn,"Al, Mg, Sn",True,"Mg: 6 (Valence: 2), Al: 1 (Valence: 3), Sn: 1 (Valence: 4)",2.375
mp-1022134,LiMg6Cu,"Cu, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 6 (Valence: 2), Cu: 1 (Valence: 11)",3.0
mp-1216414,VCrCo,"Co, Cr, V",True,"V: 1 (Valence: 5), Cr: 1 (Valence: 6), Co: 1 (Valence: 9)",6.666666666666667
mp-1224488,HfAlFe,"Al, Fe, Hf",True,"Hf: 1 (Valence: 4), Al: 1 (Valence: 3), Fe: 1 (Valence: 8)",5.0
mp-1026506,Mg14CrCd,"Cd, Cr, Mg",True,"Mg: 14 (Valence: 2), Cr: 1 (Valence: 6), Cd: 1 (Valence: 12)",2.875
mp-1028168,CaMg14Zr,"Ca, Mg, Zr",True,"Ca: 1 (Valence: 2), Mg: 14 (Valence: 2), Zr: 1 (Valence: 4)",2.125
mp-1028078,Mg14MnBi,"Bi, Mg, Mn",True,"Mg: 14 (Valence: 2), Mn: 1 (Valence: 7), Bi: 1 (Valence: 5)",2.5
mp-1022844,YMg6Sn,"Mg, Sn, Y",True,"Y: 1 (Valence: 3), Mg: 6 (Valence: 2), Sn: 1 (Valence: 4)",2.375
mp-1022110,LiMg6Cu,"Cu, Li, Mg",True,"Li: 1 (Valence: 1), Mg: 6 (Valence: 2), Cu: 1 (Valence: 11)",3.0
mp-1215305,ZrCrCo,"Co, Cr, Zr",True,"Zr: 1 (Valence: 4), Cr: 1 (Valence: 6), Co: 1 (Valence: 9)",6.333333333333333
mp-1026841,NaLiMg14,"Li, Mg, Na",True,"Na: 1 (Valence: 1), Li: 1 (Valence: 1), Mg: 14 (Valence: 2)",1.875
mp-1026762,LaMg14Ga,"Ga, La, Mg",True,"La: 1 (Valence: 3), Mg: 14 (Valence: 2), Ga: 1 (Valence: 3)",2.125
mp-1026897,Mg14GaCu,"Cu, Ga, Mg",True,"Mg: 14 (Valence: 2), Ga: 1 (Valence: 3), Cu: 1 (Valence: 11)",2.625
mp-1026410,Mg14CrSn,"Cr, Mg, Sn",True,"Mg: 14 (Valence: 2), Cr: 1 (Valence: 6), Sn: 1 (Valence: 4)",2.375
mp-1215315,ZrMnNi,"Mn, Ni, Zr",True,"Zr: 1 (Valence: 4), Mn: 1 (Valence: 7), Ni: 1 (Valence: 10)",7.0
mp-1219393,ScAlCo,"Al, Co, Sc",True,"Sc: 1 (Valence: 3), Al: 1 (Valence: 3), Co: 1 (Valence: 9)",5.0
mp-1027871,Mg14CuNi,"Cu, Mg, Ni",True,"Mg: 14 (Valence: 2), Cu: 1 (Valence: 11), Ni: 1 (Valence: 10)",3.0625
mp-1215326,ZrAlRh,"Al, Rh, Zr",True,"Zr: 1 (Valence: 4), Al: 1 (Valence: 3), Rh: 1 (Valence: 9)",5.333333333333333
mp-1224402,HfAlMo,"Al, Hf, Mo",True,"Hf: 1 (Valence: 4), Al: 1 (Valence: 3), Mo: 1 (Valence: 6)",4.333333333333333
mp-1023143,CaMg6Cd,"Ca, Cd, Mg",True,"Ca: 1 (Valence: 2), Mg: 6 (Valence: 2), Cd: 1 (Valence: 12)",3.25
mp-1218708,Sr2PtAu,"Au, Pt, Sr",True,"Sr: 2 (Valence: 2), Pt: 1 (Valence: 10), Au: 1 (Valence: 11)",6.25
mp-1028202,Mg14AlZn,"Al, Mg, Zn",True,"Mg: 14 (Valence: 2), Al: 1 (Valence: 3), Zn: 1 (Valence: 12)",2.6875
mp-1216998,Zr5Ti5Pb6,"Pb, Ti, Zr",True,"Zr: 5 (Valence: 4), Ti: 5 (Valence: 4), Pb: 6 (Valence: 4)",4.0
mp-1215259,ZrTiPt,"Pt, Ti, Zr",True,"Zr: 1 (Valence: 4), Ti: 1 (Valence: 4), Pt: 1 (Valence: 10)",6.0
mp-1228855,CsRb2Au7,"Au, Cs, Rb",True,"Cs: 1 (Valence: 1), Rb: 2 (Valence: 1), Au: 7 (Valence: 11)",8.0
