material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal
mp-1204352,Y3Ga2,"Ga, Y",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-20155,CoSn2,"Co, Sn",2,0.012927669861110047,Tetragonal,140,I4/mcm,0.0,False,True
mp-12773,Zr2Al,"Al, Zr",2,0.04362543433332888,Tetragonal,140,I4/mcm,0.0,False,True
mp-998,Al2Cu,"Al, Cu",2,0.04758887666666567,Tetragonal,140,I4/mcm,0.0,False,True
mp-1867,Ta2Ni,"Ni, Ta",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-11278,Ta2Be,"Be, Ta",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-1159,Zr2Fe,"Fe, Zr",2,0.004575485666668655,Tetragonal,140,I4/mcm,0.0,False,True
mp-1189870,Ca5Ga3,"Ca, Ga",2,0.000224381764706294,Tetragonal,140,I4/mcm,0.0,False,True
mp-510219,Sn2Ru,"Ru, Sn",2,0.0667029431666677,Tetragonal,140,I4/mcm,0.0,False,True
mp-30368,Ca5Au3,"Au, Ca",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-574,Ta2Co,"Co, Ta",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-22795,Pb2Au,"Au, Pb",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-30571,Tl2Au,"Au, Tl",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-17325,Ba5Sn3,"Ba, Sn",2,0.011261958125002636,Tetragonal,140,I4/mcm,0.0,False,True
mp-321,RhPb2,"Pb, Rh",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-30562,Sc2Co,"Co, Sc",2,0.06657350333333234,Tetragonal,140,I4/mcm,0.0,False,True
mp-2786,Ca5Zn3,"Ca, Zn",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-1095578,Ga5Ni,"Ga, Ni",2,0.021044003333335226,Tetragonal,140,I4/mcm,0.0,False,True
mp-1188153,Ti5Ga3,"Ga, Ti",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-1105651,Ca5Pt3,"Ca, Pt",2,0.02901335807291261,Tetragonal,140,I4/mcm,0.0,False,True
mp-1363,Na2Au,"Au, Na",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-568376,Ta5Ga3,"Ga, Ta",2,0.015532069854167219,Tetragonal,140,I4/mcm,0.0,False,True
mp-23180,In5Bi3,"Bi, In",2,0.08969850770833165,Tetragonal,140,I4/mcm,0.0,False,True
mp-30371,Cd5Au3,"Au, Cd",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
mp-31154,Ca5Hg3,"Ca, Hg",2,0.008761129687496094,Tetragonal,140,I4/mcm,0.0,False,True
mp-30660,Ga5Pd,"Ga, Pd",2,0.0038661147222232017,Tetragonal,140,I4/mcm,0.0,False,True
mp-13208,Mg2Pt,"Mg, Pt",2,0.0,Tetragonal,140,I4/mcm,0.0,False,True
