material_id,formula,elements,theoretical,valence_info
mp-1186967,Sc3Hg,"Hg, Sc",True,
mp-30722,ScHg3,"Hg, Sc",False,
mp-1186974,Sc3Tl,"Sc, Tl",True,
mp-978531,Sc3Pb,"Pb, Sc",True,
mp-510209,Sc5Pb3,"Pb, Sc",False,
mp-672313,Sc6Pb5,"Pb, Sc",False,
mp-570632,ScBi,"Bi, Sc",False,
mp-1186964,Sc3Bi,"Bi, Sc",True,
mp-607138,Sc5Bi3,"Bi, Sc",False,
mp-1217117,Ti4V,"Ti, V",True,
mp-1425,TiCr2,"Cr, Ti",False,
mp-568636,TiCr2,"Cr, Ti",False,
mp-1949,TiMn2,"Mn, Ti",False,
mp-1217189,Ti5Mn7,"Mn, Ti",True,
mp-1202079,Ti21Mn25,"Mn, Ti",False,
mp-305,TiFe,"Fe, Ti",False,
mp-2454,TiFe2,"Fe, Ti",False,
mp-1192216,Ti2Fe,"Fe, Ti",False,
mp-823,TiCo,"Co, Ti",False,
mp-1079863,TiCo3,"Co, Ti",True,
mp-1191422,TiCo2,"Co, Ti",False,
mp-608,TiCo3,"Co, Ti",False,
mp-695,TiCo2,"Co, Ti",False,
mp-1191331,Ti2Co,"Co, Ti",False,
mp-597,TiNi,"Ni, Ti",True,
mp-1409,TiNi3,"Ni, Ti",False,
mp-1067475,TiNi,"Ni, Ti",True,
mp-640189,TiNi,"Ni, Ti",False,
mp-998945,TiNi,"Ni, Ti",True,
mp-2716,TiNi,"Ni, Ti",False,
mp-603347,TiNi,"Ni, Ti",True,
mp-571,TiNi,"Ni, Ti",False,
mp-1189328,TiNi,"Ni, Ti",False,
mp-1190013,TiNi,"Ni, Ti",False,
mp-1179013,TiNi,"Ni, Ti",False,
mp-1048,TiNi,"Ni, Ti",False,
mp-1067248,TiNi,"Ni, Ti",True,
mp-1808,Ti2Ni,"Ni, Ti",False,
mp-567653,Ti3Ni4,"Ni, Ti",False,
mp-11364,TiCu,"Cu, Ti",True,
mp-1077023,TiCu2,"Cu, Ti",False,
mp-2078,TiCu,"Cu, Ti",False,
mp-1188441,TiCu4,"Cu, Ti",False,
mp-12546,TiCu3,"Cu, Ti",False,
mp-742,Ti2Cu,"Cu, Ti",False,
mp-30599,Ti2Cu3,"Cu, Ti",False,
mp-622570,Ti2Cu3,"Cu, Ti",False,
mp-1192264,Ti2Cu,"Cu, Ti",False,
mp-2643,Ti3Cu4,"Cu, Ti",False,
mp-1014229,Ti2Zn,"Ti, Zn",False,
mp-866186,Ti3Zn,"Ti, Zn",True,
mp-1187474,Ti3Zn,"Ti, Zn",True,
mp-1014230,TiZn,"Ti, Zn",True,
mp-30882,TiZn2,"Ti, Zn",False,
mp-1187531,TiZn3,"Ti, Zn",True,
mp-21289,TiZn3,"Ti, Zn",False,
mp-2327,TiZn16,"Ti, Zn",False,
mp-1208498,Ti3Zn22,"Ti, Zn",True,
mp-2767,TiGa,"Ga, Ti",False,
mp-30671,Ti2Ga,"Ga, Ti",False,
mp-972069,Ti3Ga,"Ga, Ti",True,
mp-30672,Ti3Ga,"Ga, Ti",False,
mp-571342,TiGa2,"Ga, Ti",False,
mp-2731,TiGa3,"Ga, Ti",False,
mp-30673,Ti2Ga3,"Ga, Ti",False,
mp-1188153,Ti5Ga3,"Ga, Ti",False,
mp-30674,Ti5Ga3,"Ga, Ti",False,
mp-30675,Ti5Ga4,"Ga, Ti",False,
mp-1215236,ZrTi,"Ti, Zr",True,
mp-1008568,ZrTi2,"Ti, Zr",True,
mp-1215200,ZrTi,"Ti, Zr",True,
mp-1183046,ZrTi3,"Ti, Zr",True,
mp-1217091,Ti3Nb,"Nb, Ti",True,
mp-1216634,TiNb,"Nb, Ti",True,
mp-980945,Ti3Nb,"Nb, Ti",True,
mp-1187514,Ti3Nb,"Nb, Ti",True,
mp-981232,Ti3Nb,"Nb, Ti",True,
mp-1216655,TiMo,"Mo, Ti",True,
mp-1216675,TiMo2,"Mo, Ti",True,
mp-1017983,TiMo3,"Mo, Ti",True,
mp-11573,TiTc,"Tc, Ti",False,
mp-592,TiRu,"Ru, Ti",False,
mp-1018124,Ti2Rh,"Rh, Ti",False,
mp-2583,TiRh,"Rh, Ti",False,
mp-11563,TiRh,"Rh, Ti",False,
mp-1152,TiRh3,"Rh, Ti",False,
mp-17413,Ti3Rh5,"Rh, Ti",False,
mp-11546,TiPd,"Pd, Ti",False,
mp-13164,Ti2Pd,"Pd, Ti",False,
mp-1056985,TiPd,"Pd, Ti",True,
mp-1217168,Ti4Pd,"Pd, Ti",True,
mp-1079796,Ti3Pd,"Pd, Ti",True,
mp-980094,TiPd,"Pd, Ti",False,
mp-979261,TiPd,"Pd, Ti",True,
mp-1018121,TiPd2,"Pd, Ti",False,
mp-1061861,TiPd2,"Pd, Ti",True,
mp-1105911,TiPd3,"Pd, Ti",False,
mp-636328,TiPd3,"Pd, Ti",False,
mp-30840,Ti2Pd3,"Pd, Ti",False,
mp-570199,Ti3Pd5,"Pd, Ti",False,
mp-979115,Ti2Ag,"Ag, Ti",False,
mp-1017985,TiAg,"Ag, Ti",False,
mp-30500,TiCd,"Cd, Ti",False,
mp-30501,Ti2Cd,"Cd, Ti",False,
mp-1187478,TiCd3,"Cd, Ti",True,
mp-1216825,TiIn,"In, Ti",True,
mp-998979,Ti3In,"In, Ti",True,
mp-1187665,Ti3In,"In, Ti",True,
mp-866046,Ti3In,"In, Ti",False,
mp-1187541,Ti3In,"In, Ti",True,
mp-20433,Ti3In4,"In, Ti",False,
mp-1205133,Ti8In5,"In, Ti",False,
mp-570691,Ti3Sn,"Sn, Ti",False,
mp-30875,Ti2Sn,"Sn, Ti",False,
mp-21030,Ti3Sn,"Sn, Ti",False,
mp-1079460,Ti3Sn,"Sn, Ti",False,
mp-637255,Ti2Sn3,"Sn, Ti",False,
mp-20847,Ti5Sn3,"Sn, Ti",False,
mp-20382,Ti6Sn5,"Sn, Ti",False,
mp-568232,Ti6Sn5,"Sn, Ti",False,
mp-1184672,HfTi3,"Hf, Ti",True,
mp-1224258,HfTi,"Hf, Ti",True,
mp-1187253,TaTi3,"Ta, Ti",True,
mp-1217887,TaTi,"Ta, Ti",True,
mp-1187256,TaTi3,"Ta, Ti",True,
mp-1187250,TaTi3,"Ta, Ti",True,
mp-1216621,TiW,"Ti, W",True,
mp-2179,TiRe,"Re, Ti",False,
mp-1018125,Ti2Re,"Re, Ti",True,
mp-518,Ti5Re24,"Re, Ti",False,
mp-865899,Ti3Os,"Os, Ti",True,
mp-291,TiOs,"Os, Ti",False,
mp-12594,TiIr,"Ir, Ti",False,
mp-1235,TiIr,"Ir, Ti",False,
mp-544,Ti3Ir,"Ir, Ti",False,
mp-1217113,Ti3Ir2,"Ir, Ti",True,
mp-1089,TiIr3,"Ir, Ti",False,
mp-2339,Ti3Pt,"Pt, Ti",False,
mp-998949,TiPt,"Pt, Ti",False,
mp-12107,TiPt3,"Pt, Ti",False,
mp-1189793,TiPt3,"Pt, Ti",False,
mp-972220,TiPt3,"Pt, Ti",True,
mp-569708,TiPt3,"Pt, Ti",True,
mp-30851,Ti3Pt5,"Pt, Ti",False,
mp-30852,TiPt8,"Pt, Ti",False,
mp-1786,Ti3Au,"Au, Ti",False,
mp-998972,TiAu,"Au, Ti",False,
mp-998985,TiAu,"Au, Ti",False,
mp-1018123,TiAu2,"Au, Ti",False,
mp-1187512,TiAu3,"Au, Ti",True,
mp-12635,TiAu4,"Au, Ti",False,
mp-2354,Ti3Hg,"Hg, Ti",False,
mp-1526,TiHg,"Hg, Ti",False,
mp-2560,Ti3Hg,"Hg, Ti",False,
mp-865900,Ti3Tl,"Ti, Tl",True,
mp-866184,Ti3Pb,"Pb, Ti",True,
mp-1217515,Ti13Pb3,"Pb, Ti",True,
mp-1217869,Ti24Pb19,"Pb, Ti",True,
mp-866201,Ti3Bi,"Bi, Ti",True,
mp-568069,Ti2Bi,"Bi, Ti",False,
mp-640045,Ti8Bi9,"Bi, Ti",False,
mp-1187695,V3Cr,"Cr, V",True,
mp-1216394,VCr,"Cr, V",True,
mp-316,MnV,"Mn, V",False,
mp-864984,MnV3,"Mn, V",True,
mp-1216347,VFe,"Fe, V",True,
mp-1216352,VFe3,"Fe, V",True,
mp-1335,VFe,"Fe, V",False,
mp-1216329,VFe4,"Fe, V",True,
mp-866134,VFe3,"Fe, V",True,
mp-1187697,V3Fe,"Fe, V",True,
mp-1079399,V3Fe,"Fe, V",False,
mp-1017529,VCo3,"Co, V",True,
mp-1095057,VCo3,"Co, V",True,
mp-542614,VCo3,"Co, V",False,
mp-1002109,VCo,"Co, V",True,
mp-1585,V3Co,"Co, V",False,
mp-7226,V3Ni,"Ni, V",False,
mp-11531,VNi2,"Ni, V",False,
mp-1216708,V3Ni2,"Ni, V",True,
mp-171,VNi3,"Ni, V",False,
mp-11578,VZn3,"V, Zn",False,
mp-30883,V4Zn5,"V, Zn",False,
mp-1216480,V3Ga,"Ga, V",True,
mp-1216325,VGa,"Ga, V",True,
mp-22568,V3Ga,"Ga, V",False,
mp-1189774,V3Ga2,"Ga, V",False,
mp-1190304,V5Ga3,"Ga, V",False,
mp-571557,V6Ga5,"Ga, V",False,
mp-20405,V2Ga5,"Ga, V",False,
mp-1216501,V6Ga7,"Ga, V",True,
mp-1216505,V6Ga7,"Ga, V",True,
mp-21965,V8Ga41,"Ga, V",False,
mp-1103264,ZrV2,"V, Zr",False,
mp-258,ZrV2,"V, Zr",False,
mp-1220334,NbV,"Nb, V",True,
mp-1216323,VMo,"Mo, V",True,
mp-972071,V3Mo,"Mo, V",True,
mp-2540,VTc,"Tc, V",False,
mp-1395,VRu,"Ru, V",False,
mp-865382,V3Ru,"Ru, V",True,
mp-971788,VRu3,"Ru, V",True,
mp-1251,VRh,"Rh, V",False,
mp-971751,VRh,"Rh, V",False,
mp-1578,V3Rh,"Rh, V",False,
mp-866161,VRh3,"Rh, V",True,
mp-1185,VRh3,"Rh, V",False,
mp-1216486,V3Rh5,"Rh, V",True,
mp-1664,V3Pd,"Pd, V",False,
mp-11549,VPd2,"Pd, V",False,
mp-979980,VPd3,"Pd, V",True,
mp-1216290,VPd3,"Pd, V",True,
mp-873,VPd3,"Pd, V",False,
mp-568711,VPd3,"Pd, V",False,
mp-1216296,VPd4,"Pd, V",True,
mp-22211,V3Sn,"Sn, V",False,
mp-21342,V3Sn,"Sn, V",False,
mp-20887,VSn2,"Sn, V",False,
mp-1043,HfV2,"Hf, V",False,
mp-1077017,HfV2,"Hf, V",True,
mp-1071274,HfV2,"Hf, V",True,
mp-567276,TaV2,"Ta, V",False,
mp-1216231,VW,"V, W",True,
mp-1187702,VW3,"V, W",True,
mp-1216229,VRe,"Re, V",True,
mp-865385,V3Re,"Re, V",True,
mp-12778,VOs,"Os, V",False,
mp-866121,V3Os,"Os, V",True,
mp-1281,VIr,"Ir, V",False,
mp-982070,VIr,"Ir, V",True,
mp-569250,VIr,"Ir, V",False,
mp-1079131,VIr,"Ir, V",True,
mp-1178810,VIr,"Ir, V",True,
mp-1178808,VIr,"Ir, V",True,
mp-1204410,VIr,"Ir, V",True,
mp-1079582,VIr,"Ir, V",True,
mp-2006,V3Ir,"Ir, V",False,
mp-1082,VIr3,"Ir, V",False,
mp-865496,VIr3,"Ir, V",True,
mp-1017531,VPt,"Pt, V",False,
mp-2678,VPt,"Pt, V",False,
mp-2211,V3Pt,"Pt, V",False,
mp-12108,VPt2,"Pt, V",False,
mp-2705,VPt3,"Pt, V",False,
mp-372,VPt3,"Pt, V",False,
mp-1079997,VPt8,"Pt, V",False,
mp-839,V3Au,"Au, V",False,
mp-30423,VAu2,"Au, V",False,
mp-1187741,VAu3,"Au, V",True,
mp-1069697,VAu4,"Au, V",False,
mp-1226230,CrFe4,"Cr, Fe",True,
mp-1226211,CrFe,"Cr, Fe",True,
mp-1018067,CrFe3,"Cr, Fe",True,
mp-1018081,CrFe3,"Cr, Fe",True,
mp-1226209,CrCo3,"Co, Cr",True,
mp-1226444,Cr3Co2,"Co, Cr",True,
mp-1007974,CrNi3,"Cr, Ni",True,
mp-1226338,CrNi3,"Cr, Ni",True,
mp-1007923,CrNi3,"Cr, Ni",True,
mp-1226243,Cr4Ni,"Cr, Ni",True,
mp-1187923,Zn3Cr,"Cr, Zn",True,
mp-1182452,CrGa,"Cr, Ga",False,
mp-18654,Cr3Ga4,"Cr, Ga",False,
mp-1070544,CrGa4,"Cr, Ga",False,
mp-570608,ZrCr2,"Cr, Zr",False,
mp-1104033,Nb6Cr7,"Cr, Nb",True,
mp-1272,Cr3Ru,"Cr, Ru",False,
mp-1226170,CrRh,"Cr, Rh",True,
mp-12585,CrRh3,"Cr, Rh",False,
mp-865786,CrPd3,"Cr, Pd",True,
mp-973904,HfCr2,"Cr, Hf",False,
mp-819,HfCr2,"Cr, Hf",False,
mp-570963,TaCr2,"Cr, Ta",False,
mp-2385,TaCr2,"Cr, Ta",False,
mp-12083,CrIr3,"Cr, Ir",False,
mp-1183749,CrIr3,"Cr, Ir",True,
mp-1206750,CrPt,"Cr, Pt",True,
mp-2515,CrPt3,"Cr, Pt",False,
mp-1070789,CrAu4,"Au, Cr",False,
mp-1009134,MnFe,"Fe, Mn",True,
mp-999545,Mn3Fe,"Fe, Mn",True,
mp-1221628,MnFe3,"Fe, Mn",True,
mp-999542,MnFe3,"Fe, Mn",True,
mp-1221991,Mn7Fe3,"Fe, Mn",True,
mp-1221635,MnFe4,"Fe, Mn",True,
mp-1009133,MnCo,"Co, Mn",True,
mp-1185970,Mn3Co,"Co, Mn",True,
mp-999543,MnCo3,"Co, Mn",True,
mp-11500,MnNi,"Mn, Ni",False,
mp-1797,MnNi,"Mn, Ni",False,
mp-11501,MnNi3,"Mn, Ni",False,
mp-974747,MnCu3,"Cu, Mn",True,
mp-11503,MnZn,"Mn, Zn",False,
mp-975079,MnZn3,"Mn, Zn",True,
mp-11504,MnZn3,"Mn, Zn",False,
mp-1221532,MnZn3,"Mn, Zn",True,
mp-1210567,MnZn13,"Mn, Zn",True,
mp-1210582,MnZn13,"Mn, Zn",True,
mp-1210627,Mn3Ga,"Ga, Mn",True,
mp-1001836,MnGa,"Ga, Mn",False,
mp-999550,Mn3Ga,"Ga, Mn",True,
mp-636105,MnGa,"Ga, Mn",False,
mp-1078584,Mn3Ga,"Ga, Mn",False,
mp-1069288,MnGa4,"Ga, Mn",False,
mp-607225,Mn2Ga5,"Ga, Mn",False,
mp-1104563,MnGa6,"Ga, Mn",False,
mp-1196402,Mn6Ga29,"Ga, Mn",False,
mp-22508,YMn12,"Mn, Y",False,
mp-1355,Y6Mn23,"Mn, Y",False,
mp-1014,ZrMn2,"Mn, Zr",False,
mp-1215293,ZrMn3,"Mn, Zr",True,
mp-1015,ZrMn2,"Mn, Zr",True,
mp-2116,ZrMn2,"Mn, Zr",True,
mp-12659,Mn2Nb,"Mn, Nb",False,
mp-865045,MnRu3,"Mn, Ru",True,
mp-417,MnRh,"Mn, Rh",False,
mp-238,MnPd,"Mn, Pd",False,
mp-1902,MnPd,"Mn, Pd",False,
mp-1102640,MnPd2,"Mn, Pd",False,
mp-31138,MnPd3,"Mn, Pd",False,
mp-1186013,MnPd3,"Mn, Pd",True,
mp-1078895,Mn3Pd5,"Mn, Pd",False,
mp-758104,Mn11Pd21,"Mn, Pd",False,
mp-20086,MnSn2,"Mn, Sn",False,
mp-600428,Mn3Sn2,"Mn, Sn",False,
mp-1213259,Mn8Sn5,"Mn, Sn",True,
mp-1191460,HfMn,"Hf, Mn",False,
mp-1190880,HfMn2,"Hf, Mn",False,
mp-11449,HfMn2,"Hf, Mn",False,
mp-1192157,Hf2Mn,"Hf, Mn",False,
mp-12678,TaMn2,"Mn, Ta",False,
mp-1185924,Mn3Re,"Mn, Re",True,
mp-1186060,MnOs3,"Mn, Os",True,
mp-2728,MnIr,"Ir, Mn",False,
mp-864735,Mn3Ir,"Ir, Mn",True,
mp-865022,MnIr3,"Ir, Mn",True,
mp-1185931,Mn3Pt,"Mn, Pt",True,
mp-1670,MnPt,"Mn, Pt",False,
mp-1180,MnPt3,"Mn, Pt",False,
mp-12675,MnAu,"Au, Mn",False,
mp-12674,MnAu,"Au, Mn",False,
mp-11252,MnAu2,"Au, Mn",False,
mp-1186010,MnAu3,"Au, Mn",True,
mp-1206376,MnAu3,"Au, Mn",True,
mp-12565,MnAu4,"Au, Mn",False,
mp-30410,Mn2Au5,"Au, Mn",False,
mp-30411,Mn9Au31,"Au, Mn",False,
mp-1080603,Fe7Co,"Co, Fe",True,
mp-2090,FeCo,"Co, Fe",False,
mp-601820,Fe3Co,"Co, Fe",True,
mp-18695,Fe15Co,"Co, Fe",True,
mp-1225083,FeCo3,"Co, Fe",True,
mp-1084832,Fe5Co3,"Co, Fe",True,
mp-641526,Fe13Co3,"Co, Fe",True,
mp-1007852,FeCo3,"Co, Fe",True,
mp-601848,Fe11Co5,"Co, Fe",True,
mp-601842,Fe9Co7,"Co, Fe",True,
mp-1224780,Fe3Ni,"Fe, Ni",True,
mp-2213,FeNi,"Fe, Ni",False,
mp-1224697,Fe2Ni,"Fe, Ni",True,
mp-999189,Fe3Ni,"Fe, Ni",True,
mp-1007853,Fe3Ni,"Fe, Ni",True,
mp-1007862,Fe3Ni,"Fe, Ni",True,
mp-1224976,FeNi,"Fe, Ni",True,
mp-1224965,FeNi,"Fe, Ni",True,
mp-1225009,Fe3Ni2,"Fe, Ni",True,
mp-1418,FeNi3,"Fe, Ni",False,
mp-1225078,FeNi3,"Fe, Ni",True,
mp-1007855,FeNi3,"Fe, Ni",True,
mp-1079337,FeNi3,"Fe, Ni",True,
mp-1225131,Fe3Cu,"Cu, Fe",True,
mp-1224977,FeCu4,"Cu, Fe",True,
mp-1215473,ZnFe,"Fe, Zn",True,
mp-1215526,ZnFe3,"Fe, Zn",True,
mp-1215884,Zn9Fe4,"Fe, Zn",True,
mp-1207450,Zn9Fe4,"Fe, Zn",True,
mp-1215735,Zn10Fe3,"Fe, Zn",True,
mp-1722,Zn13Fe,"Fe, Zn",False,
mp-19870,GaFe3,"Fe, Ga",False,
mp-1078766,GaFe3,"Fe, Ga",False,
mp-672661,GaFe3,"Fe, Ga",False,
mp-636368,Ga3Fe,"Fe, Ga",False,
mp-540538,Ga4Fe3,"Fe, Ga",False,
mp-570920,Ga5Fe6,"Fe, Ga",False,
mp-1192321,YFe3,"Fe, Y",False,
mp-1104222,YFe12,"Fe, Y",True,
mp-1178773,YFe2,"Fe, Y",False,
mp-1102392,YFe3,"Fe, Y",False,
mp-1178900,YFe2,"Fe, Y",True,
mp-1570,YFe2,"Fe, Y",False,
mp-11385,YFe5,"Fe, Y",False,
mp-1196012,Y2Fe17,"Fe, Y",False,
mp-1105569,Y2Fe17,"Fe, Y",False,
mp-13412,Y3Fe29,"Fe, Y",True,
mp-30641,Y6Fe23,"Fe, Y",False,
mp-1718,ZrFe2,"Fe, Zr",False,
mp-1190681,ZrFe2,"Fe, Zr",False,
mp-17682,Zr2Fe,"Fe, Zr",False,
mp-1159,Zr2Fe,"Fe, Zr",False,
mp-31205,Zr3Fe,"Fe, Zr",False,
mp-582924,Zr6Fe23,"Fe, Zr",False,
mp-1192350,NbFe2,"Fe, Nb",True,
mp-1221111,NbFe,"Fe, Nb",True,
mp-568901,NbFe2,"Fe, Nb",False,
mp-1077790,NbFe2,"Fe, Nb",True,
mp-999389,NbFe3,"Fe, Nb",True,
mp-999395,Nb3Fe,"Fe, Nb",True,
mp-1103885,Nb6Fe7,"Fe, Nb",False,
mp-1221162,Nb19Fe20,"Fe, Nb",True,
mp-985475,Fe3Mo,"Fe, Mo",True,
mp-1095682,Fe2Mo,"Fe, Mo",False,
mp-1224941,FeMo2,"Fe, Mo",True,
mp-1193426,Fe25Mo4,"Fe, Mo",False,
mp-569594,Fe7Mo6,"Fe, Mo",False,
mp-1213182,Fe13Mo9,"Fe, Mo",True,
mp-1918,FeRh,"Fe, Rh",False,
mp-1184364,Fe3Rh,"Fe, Rh",True,
mp-1224847,FeRh,"Fe, Rh",True,
mp-1184368,FeRh3,"Fe, Rh",True,
mp-2831,FePd,"Fe, Pd",False,
mp-1224754,Fe3Pd,"Fe, Pd",True,
mp-1224793,FePd2,"Fe, Pd",True,
mp-1224883,FePd3,"Fe, Pd",True,
mp-21845,FePd3,"Fe, Pd",False,
mp-21260,FeSn,"Fe, Sn",False,
mp-20883,Fe3Sn,"Fe, Sn",False,
mp-22461,Fe3Sn,"Fe, Sn",False,
mp-27505,Fe3Sn2,"Fe, Sn",False,
mp-22752,FeSn2,"Fe, Sn",False,
mp-956096,HfFe2,"Fe, Hf",False,
mp-333,HfFe2,"Fe, Hf",False,
mp-1191401,HfFe2,"Fe, Hf",False,
mp-2754,Hf2Fe,"Fe, Hf",False,
mp-1218218,TaFe,"Fe, Ta",True,
mp-568077,TaFe2,"Fe, Ta",False,
mp-1104956,Ta6Fe7,"Fe, Ta",False,
mp-1103826,Ta7Fe6,"Fe, Ta",False,
mp-20868,Fe2W,"Fe, W",False,
mp-1184280,Fe3W,"Fe, W",True,
mp-1184225,Fe3W,"Fe, W",True,
mp-1473,Fe7W6,"Fe, W",False,
mp-865212,Fe3Re,"Fe, Re",True,
mp-1184298,FeRe3,"Fe, Re",True,
mp-639789,Fe2Re3,"Fe, Re",False,
mp-1224967,FeIr,"Fe, Ir",True,
mp-1184374,FeIr3,"Fe, Ir",True,
mp-1184336,FeIr3,"Fe, Ir",True,
mp-10596,FeIr3,"Fe, Ir",False,
mp-2260,FePt,"Fe, Pt",False,
mp-1649,Fe3Pt,"Fe, Pt",False,
mp-11798,Fe3Pt,"Fe, Pt",True,
mp-649,FePt3,"Fe, Pt",False,
mp-1008349,Co3Ni,"Co, Ni",True,
mp-1183837,Co3Ni,"Co, Ni",True,
mp-1226076,CoNi,"Co, Ni",True,
mp-1226559,Co3Ni,"Co, Ni",True,
mp-1183751,CoNi3,"Co, Ni",True,
mp-1183785,CoNi3,"Co, Ni",True,
mp-971744,ZnCo3,"Co, Zn",True,
mp-1187951,ZnCo3,"Co, Zn",True,
mp-1187978,ZnCo,"Co, Zn",True,
mp-1215431,ZnCo2,"Co, Zn",True,
mp-1187993,Zn3Co,"Co, Zn",True,
mp-971948,Zn3Co,"Co, Zn",True,
mp-981215,Zn3Co,"Co, Zn",True,
mp-1192361,Zn11Co2,"Co, Zn",False,
mp-30568,Zn13Co,"Co, Zn",False,
mp-1207538,Zn17Co3,"Co, Zn",True,
mp-1215897,Zn53Co7,"Co, Zn",True,
mp-1184006,GaCo3,"Co, Ga",True,
mp-1184009,GaCo3,"Co, Ga",True,
mp-1121,GaCo,"Co, Ga",False,
mp-20559,Ga3Co,"Co, Ga",False,
mp-865373,YCo,"Co, Y",True,
mp-2827,YCo5,"Co, Y",False,
mp-8053,YCo,"Co, Y",False,
mp-1192425,YCo3,"Co, Y",False,
mp-1294,YCo2,"Co, Y",False,
mp-2588,YCo3,"Co, Y",False,
mp-570718,Y2Co17,"Co, Y",False,
mp-1188333,Y2Co7,"Co, Y",False,
mp-1106140,Y2Co17,"Co, Y",False,
mp-616512,Y3Co2,"Co, Y",False,
mp-1105598,Y3Co,"Co, Y",False,
mp-1189329,Y3Co,"Co, Y",True,
mp-1216292,Y4Co3,"Co, Y",True,
mp-573425,Y8Co5,"Co, Y",False,
mp-929,ZrCo2,"Co, Zr",False,
mp-2283,ZrCo,"Co, Zr",False,
mp-1191437,Zr2Co,"Co, Zr",False,
mp-628,Zr2Co,"Co, Zr",False,
mp-30619,Zr3Co,"Co, Zr",False,
mp-30569,Zr6Co23,"Co, Zr",False,
mp-1018021,NbCo3,"Co, Nb",True,
mp-1191009,NbCo2,"Co, Nb",False,
mp-1220660,NbCo3,"Co, Nb",True,
mp-977426,NbCo3,"Co, Nb",True,
mp-570557,NbCo3,"Co, Nb",False,
mp-670,NbCo2,"Co, Nb",False,
mp-1101983,NbCo2,"Co, Nb",False,
mp-7250,Nb6Co7,"Co, Nb",False,
mp-1104334,Nb7Co6,"Co, Nb",False,
mp-1226395,CoMo,"Co, Mo",True,
mp-567747,Co7Mo6,"Co, Mo",False,
mp-865733,CoTc3,"Co, Tc",True,
mp-1226026,CoRh,"Co, Rh",True,
mp-1226422,Co3Rh,"Co, Rh",True,
mp-1183704,CoRh3,"Co, Rh",True,
mp-1226001,CoPd,"Co, Pd",True,
mp-1226439,Co2Pd,"Co, Pd",True,
mp-1183687,CoPd3,"Co, Pd",True,
mp-1183847,CoPd3,"Co, Pd",True,
mp-20296,In2Co,"Co, In",False,
mp-1224185,In3Co,"Co, In",True,
mp-22236,In3Co,"Co, In",False,
mp-20536,CoSn,"Co, Sn",False,
mp-20155,CoSn2,"Co, Sn",False,
mp-1190274,Co3Sn2,"Co, Sn",False,
mp-1183777,CoSn3,"Co, Sn",False,
mp-985707,CoSn3,"Co, Sn",False,
mp-1731,LaCo5,"Co, La",False,
mp-30559,LaCo13,"Co, La",False,
mp-570460,LaCo5,"Co, La",True,
mp-1102044,LaCo5,"Co, La",False,
mp-569054,La2Co3,"Co, La",False,
mp-1189382,La2Co7,"Co, La",False,
mp-640095,La3Co,"Co, La",False,
mp-1184721,HfCo3,"Co, Hf",True,
mp-2337,HfCo2,"Co, Hf",False,
mp-2027,HfCo,"Co, Hf",False,
mp-1190841,Hf2Co,"Co, Hf",False,
mp-1205422,Hf2Co7,"Co, Hf",False,
mp-1079776,Hf2Co7,"Co, Hf",True,
mp-1192795,Hf6Co23,"Co, Hf",False,
mp-1799,TaCo2,"Co, Ta",False,
mp-570430,TaCo2,"Co, Ta",False,
mp-1095124,TaCo3,"Co, Ta",True,
mp-11358,TaCo3,"Co, Ta",False,
mp-7851,TaCo3,"Co, Ta",False,
mp-570463,TaCo2,"Co, Ta",False,
mp-1218179,TaCo,"Co, Ta",True,
mp-574,Ta2Co,"Co, Ta",False,
mp-1104548,Ta7Co6,"Co, Ta",False,
mp-865960,CoRe3,"Co, Re",True,
mp-1226007,CoIr,"Co, Ir",True,
mp-1226027,CoIr,"Co, Ir",True,
mp-1226447,Co3Ir,"Co, Ir",True,
mp-1183698,Co3Ir,"Co, Ir",True,
mp-949,CoPt,"Co, Pt",False,
mp-1225998,CoPt,"Co, Pt",True,
mp-865193,Co3Pt,"Co, Pt",True,
mp-922,CoPt3,"Co, Pt",False,
mp-1226089,CoPt3,"Co, Pt",True,
mp-1105522,CoBi3,"Bi, Co",False,
mp-1225695,CuNi,"Cu, Ni",True,
mp-1225687,CuNi,"Cu, Ni",True,
mp-1225698,Cu3Ni,"Cu, Ni",True,
mp-1184069,CuNi,"Cu, Ni",True,
mp-1225694,CuNi3,"Cu, Ni",True,
mp-1184054,CuNi3,"Cu, Ni",True,
mp-971804,ZnNi3,"Ni, Zn",True,
mp-429,ZnNi,"Ni, Zn",False,
mp-1486,ZnNi,"Ni, Zn",False,
mp-971758,ZnNi3,"Ni, Zn",True,
mp-1215582,ZnNi4,"Ni, Zn",True,
mp-971941,Zn3Ni,"Ni, Zn",True,
mp-1187948,Zn3Ni,"Ni, Zn",True,
mp-11532,Zn11Ni2,"Ni, Zn",False,
mp-1207504,Zn22Ni3,"Ni, Zn",True,
mp-581951,Zn53Ni16,"Ni, Zn",True,
mp-570904,GaNi2,"Ga, Ni",False,
mp-815,GaNi3,"Ga, Ni",False,
mp-1184034,GaNi3,"Ga, Ni",True,
mp-1941,GaNi,"Ga, Ni",False,
mp-1184058,GaNi3,"Ga, Ni",True,
mp-11398,Ga3Ni5,"Ga, Ni",False,
mp-11397,Ga3Ni2,"Ga, Ni",False,
mp-30655,Ga4Ni3,"Ga, Ni",False,
mp-1095578,Ga5Ni,"Ga, Ni",False,
mp-16852,Ga7Ni3,"Ga, Ni",False,
