material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal,electronegativity_difference
mp-1222752,LaY,"La, Y",2,0.0597295308333301,Trigonal,160,R3m,0.0,True,True,0.05999999999999994
mp-1216163,Y4Mg25,"Mg, Y",2,0.023279291551723702,Trigonal,160,R3m,0.0,True,True,0.031034482758620717
mp-1227576,Cu81Sn22,"Cu, Sn",2,0.02619956883495078,Trigonal,160,R3m,0.0,True,True,0.02459052922625878
mp-1557,Mg3Au,"Au, Mg",2,0.00043810999999793765,Trigonal,165,P-3c1,0.0,False,True,0.5326056233274298
mp-569570,K8Tl11,"K, Tl",2,0.0,Trigonal,167,R-3c,0.0,False,True,0.39498237977460465
mp-582929,K8In11,"In, K",2,0.0,Trigonal,167,R-3c,0.0,False,True,0.4739788557295256
mp-640712,Rb8In11,"In, Rb",2,0.0,Trigonal,167,R-3c,0.0,False,True,0.4739788557295256
mp-574458,Zr21Re25,"Re, Zr",2,0.0,Trigonal,167,R-3c,0.0,False,True,0.2839204506657422
mp-1203605,Hf21Re25,"Hf, Re",2,0.0,Trigonal,167,R-3c,0.0,False,True,0.2988636322797286
mp-16480,Al3Au8,"Al, Au",2,0.001997207272729895,Trigonal,167,R-3c,0.0,False,True,0.41418644741606464
mp-1202079,Ti21Mn25,"Mn, Ti",2,0.0,Trigonal,167,R-3c,0.0,False,True,0.004981060537995482
mp-541787,Na8Hg3,"Hg, Na",2,0.0,Trigonal,167,R-3c,0.0,False,True,0.4765370954141819
mp-570025,Mg21Zn25,"Mg, Zn",2,0.0,Trigonal,167,R-3c,0.0,False,True,0.1693560582918462
mp-571053,Al5Mo,"Al, Mo",2,0.009455564999999666,Trigonal,167,R-3c,0.0,False,True,0.20497289793748072
mp-542781,Rb8Tl11,"Rb, Tl",2,0.0,Trigonal,167,R-3c,0.0,False,True,0.39498237977460465
mp-16860,Mg13Ir3,"Ir, Mg",2,0.015399822382246686,Trigonal,167,R-3c,0.0,False,True,0.3473780136609109
mp-1200207,Cs8Ga11,"Cs, Ga",2,0.0,Trigonal,167,R-3c,0.0,False,True,0.5036025342126208
mp-1207538,Zn17Co3,"Co, Zn",2,0.01235160124712742,Hexagonal,171,P6_2,0.0,True,True,0.08212642692824276
mp-568495,Cu10Sn3,"Cu, Sn",2,0.02194780346153813,Hexagonal,173,P6_3,0.0,False,True,0.025279502654084615
mp-1094853,LiMg,"Li, Mg",2,0.043383229999999884,Trigonal,164,P-3m1,0.0,True,True,0.16500000000000004
mp-1206431,In2Au3,"Au, In",2,0.08824786000000273,Trigonal,164,P-3m1,0.0,True,True,0.3723224409030431
mp-1094569,Li2Mg,"Li, Mg",2,0.02714026111111112,Trigonal,164,P-3m1,0.0,True,True,0.1555634918610405
mp-31474,Rb2Hg7,"Hg, Rb",2,0.00452349037037425,Trigonal,164,P-3m1,0.0,False,True,0.4905728573770279
mp-569018,Mg3Bi2,"Bi, Mg",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.3478275434752113
mp-1206713,Al2Zn,"Al, Zn",2,0.02457867833333438,Trigonal,164,P-3m1,0.0,True,True,0.01885618083164118
mp-10905,Al3Pt2,"Al, Pt",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.3282316255329457
mp-1017579,In2Au3,"Au, In",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.3723224409030431
mp-1079408,Li5In4,"In, Li",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.39752319599996266
mp-1057,Al3Ni2,"Al, Ni",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.1469693845669906
mp-567510,BaSn2,"Ba, Sn",2,0.0,Trigonal,164,P-3m1,0.0,True,True,0.5044028372464039
mp-1062935,LaHg2,"Hg, La",2,0.001377663333336443,Trigonal,164,P-3m1,0.0,False,True,0.42426406871192845
mp-1224793,FePd2,"Fe, Pd",2,0.05072774555555526,Trigonal,164,P-3m1,0.0,True,True,0.17441967269268177
mp-1221162,Nb19Fe20,"Fe, Nb",2,0.0019161841222867793,Trigonal,164,P-3m1,0.0,True,True,0.11496218970800315
mp-569581,Bi2Pt,"Bi, Pt",2,0.05002900180554981,Trigonal,164,P-3m1,0.0,True,True,0.12256517540566814
mp-1069815,In3Pt2,"In, Pt",2,0.00039437725000368573,Trigonal,164,P-3m1,0.0,False,True,0.24494897427831772
mp-1297,Tl9Pd13,"Pd, Tl",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.28516632815033377
mp-1025044,AlNi2,"Al, Ni",2,0.027575857500000467,Trigonal,164,P-3m1,0.0,True,True,0.14142135623730942
mp-1207227,Mg2Bi3,"Bi, Mg",2,0.06914737599999876,Trigonal,164,P-3m1,0.0,True,True,0.3478275434752113
mp-1217189,Ti5Mn7,"Mn, Ti",2,0.019532749019608886,Trigonal,164,P-3m1,0.0,True,True,0.004930066485916352
mp-1226439,Co2Pd,"Co, Pd",2,0.07620323000000084,Trigonal,164,P-3m1,0.0,True,True,0.15084944665313027
mp-1952,Ba7Al13,"Al, Ba",2,0.024810519750002147,Trigonal,164,P-3m1,0.0,False,True,0.3434181125101005
mp-569708,TiPt3,"Pt, Ti",2,0.0,Trigonal,164,P-3m1,0.0,True,True,0.3204293994002422
mp-1215431,ZnCo2,"Co, Zn",2,0.058917223030301,Trigonal,164,P-3m1,0.0,True,True,0.10842303978193728
mp-1018125,Ti2Re,"Re, Ti",2,0.0,Trigonal,164,P-3m1,0.0,True,True,0.16970562748477133
mp-510437,In3Pd2,"In, Pd",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.20575713839378704
mp-1224697,Fe2Ni,"Fe, Ni",2,0.08932948666666718,Trigonal,164,P-3m1,0.0,True,True,0.037712361663282463
mp-11397,Ga3Ni2,"Ga, Ni",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.048989794855663495
mp-21385,In3Ni2,"In, Ni",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.06368673331236258
mp-1220660,NbCo3,"Co, Nb",2,0.07618887000000019,Trigonal,164,P-3m1,0.0,True,True,0.12124355652982133
mp-31473,K2Hg7,"Hg, K",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.4905728573770279
mp-10901,Al3Pd2,"Al, Pd",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.2890397896484151
mp-30761,Li7Pb2,"Li, Pb",2,0.0,Trigonal,164,P-3m1,0.0,False,True,0.5612486080160912
mp-1205930,Li5Ga4,"Ga, Li",2,0.0,Trigonal,164,P-3m1,0.0,True,True,0.41243031584996126
mp-21400,Ga3Pt2,"Ga, Pt",2,0.003775965500002698,Trigonal,164,P-3m1,0.0,False,True,0.23025203582161863
mp-1215401,ZnCu2,"Cu, Zn",2,0.027615473333333806,Trigonal,164,P-3m1,0.0,True,True,0.11785113019775792
mp-10886,Al3Cu2,"Al, Cu",2,0.029272975999999673,Trigonal,164,P-3m1,0.0,False,True,0.14207040508142424
mp-1229093,Ag2Hg,"Ag, Hg",2,0.05466904416666907,Trigonal,164,P-3m1,0.0,True,True,0.03299831645537225
mp-1222013,MgAl2,"Al, Mg",2,0.06252564750000067,Trigonal,164,P-3m1,0.0,True,True,0.14142135623730953
mp-30769,Li13Sn5,"Li, Sn",2,0.0033475494444448195,Trigonal,164,P-3m1,0.0,False,True,0.4389451440740321
mp-1094559,LiMg2,"Li, Mg",2,0.046558658333333724,Trigonal,164,P-3m1,0.0,True,True,0.1555634918610405
mp-12283,Li5Tl2,"Li, Tl",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.28912252892968043
mp-1225742,CuAu4,"Au, Cu",2,0.03221613199999984,Trigonal,166,R-3m,0.0,True,True,0.25600000000000006
mp-1194918,Bi4Ir,"Bi, Ir",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.07200000000000006
mp-1220039,OsPt4,"Os, Pt",2,0.021775896000008288,Trigonal,166,R-3m,0.0,True,True,0.03199999999999985
mp-1224976,FeNi,"Fe, Ni",2,0.06864735499999952,Trigonal,166,R-3m,0.0,True,True,0.039999999999999925
mp-1226026,CoRh,"Co, Rh",2,0.08239013749999913,Trigonal,166,R-3m,0.0,True,True,0.19999999999999996
mp-1219940,Pd4W,"Pd, W",2,0.0069308079999998995,Trigonal,166,R-3m,0.0,True,True,0.06399999999999988
mp-1222127,Mg4Sc,"Mg, Sc",2,0.06525975500000003,Trigonal,166,R-3m,0.0,True,True,0.020000000000000018
mp-1102848,LaIr3,"Ir, La",2,0.008618540000007613,Trigonal,166,R-3m,0.0,False,True,0.47631397208144133
mp-1228947,AlAg4,"Ag, Al",2,0.07357737826666977,Trigonal,166,R-3m,0.0,True,True,0.12799999999999992
mp-1223819,InAg4,"Ag, In",2,0.09995672866666538,Trigonal,166,R-3m,0.0,True,True,0.05999999999999997
mp-1104033,Nb6Cr7,"Cr, Nb",2,0.0368280615384613,Trigonal,166,R-3m,0.0,True,True,0.0299111109157285
mp-1225078,FeNi3,"Fe, Ni",2,0.07870095999999993,Trigonal,166,R-3m,0.0,True,True,0.034641016151377484
mp-1227650,BaSr4,"Ba, Sr",2,0.0,Trigonal,166,R-3m,0.0,True,True,0.023999999999999976
mp-30766,Li5Sn2,"Li, Sn",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.4427188724235731
mp-1216575,Tl4Bi,"Bi, Tl",2,0.02859189433333409,Trigonal,166,R-3m,0.0,True,True,0.15999999999999998
mp-1220054,NiRh,"Ni, Rh",2,0.09386531999999903,Trigonal,166,R-3m,0.0,True,True,0.18499999999999994
mp-1224108,HgPb4,"Hg, Pb",2,0.023017000499997664,Trigonal,166,R-3m,0.0,True,True,0.13200000000000003
mp-1813,Ba2Mg17,"Ba, Mg",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.12889472609658034
mp-7285,HfNi3,"Hf, Ni",2,0.002178646916664917,Trigonal,166,R-3m,0.0,False,True,0.2641377481542537
mp-569594,Fe7Mo6,"Fe, Mo",2,0.00687256875739628,Trigonal,166,R-3m,0.0,False,True,0.16451111003650726
mp-1061732,MgZr2,"Mg, Zr",2,0.04071996166666736,Trigonal,166,R-3m,0.0,False,True,0.009428090415820642
mp-1460,RbGa7,"Ga, Rb",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.3274117247442431
mp-1094418,YMg2,"Mg, Y",2,0.010633956666666666,Trigonal,166,R-3m,0.0,True,True,0.04242640687119289
mp-11273,Be3Nb,"Be, Nb",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.012990381056766592
mp-1219925,PdRh,"Pd, Rh",2,0.09264933000000042,Trigonal,166,R-3m,0.0,True,True,0.039999999999999813
mp-17639,Y2Zn17,"Y, Zn",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.13196364814649889
mp-1216296,VPd4,"Pd, V",2,0.055600324000000256,Trigonal,166,R-3m,0.0,True,True,0.22800000000000012
mp-1105643,Hf2Be17,"Be, Hf",2,0.0019026751754385174,Trigonal,166,R-3m,0.0,False,True,0.08286089534780164
mp-1225704,CuRh,"Cu, Rh",2,0.06490085000000079,Trigonal,166,R-3m,0.0,True,True,0.18999999999999995
mp-1216560,Tl4Sn,"Sn, Tl",2,0.045918155999999044,Trigonal,166,R-3m,0.0,True,True,0.13599999999999995
mp-1077925,Na5Sn2,"Na, Sn",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.46530656999620434
mp-7851,TaCo3,"Co, Ta",2,0.022571235833334313,Trigonal,166,R-3m,0.0,False,True,0.1645448267190433
mp-1215579,ZnPd4,"Pd, Zn",2,0.04681220850000134,Trigonal,166,R-3m,0.0,True,True,0.2200000000000001
mp-1105040,Ta6Zn7,"Ta, Zn",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.07477777728932142
mp-1218357,SrCa,"Ca, Sr",2,0.051083300000000165,Trigonal,166,R-3m,0.0,True,True,0.025000000000000022
mp-1217954,TaNi,"Ni, Ta",2,0.027389137076927028,Trigonal,166,R-3m,0.0,True,True,0.20499999999999996
mp-1039305,MgBi,"Bi, Mg",2,0.06292134499999769,Trigonal,166,R-3m,0.0,True,True,0.355
mp-1094578,LiMg,"Li, Mg",2,0.029401987500000004,Trigonal,166,R-3m,0.0,True,True,0.16500000000000004
mp-9568,Li3Ga2,"Ga, Li",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.40661529730200763
mp-1229015,AgPt,"Ag, Pt",2,0.0031163149999997586,Trigonal,166,R-3m,0.0,True,True,0.17499999999999993
mp-1220390,NbAu4,"Au, Nb",2,0.07323263600000018,Trigonal,166,R-3m,0.0,True,True,0.376
mp-1104956,Ta6Fe7,"Fe, Ta",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.16451111003650726
mp-1224847,FeRh,"Fe, Rh",2,0.07488492499999921,Trigonal,166,R-3m,0.0,True,True,0.22499999999999987
mp-2451,YAl3,"Al, Y",2,0.011892777500001728,Trigonal,166,R-3m,0.0,False,True,0.16887495373796557
mp-567747,Co7Mo6,"Co, Mo",2,0.011532919358973714,Trigonal,166,R-3m,0.0,False,True,0.1395851842734002
mp-1218218,TaFe,"Fe, Ta",2,0.0,Trigonal,166,R-3m,0.0,True,True,0.16500000000000004
mp-1105569,Y2Fe17,"Fe, Y",2,0.020232452105263476,Trigonal,166,R-3m,0.0,False,True,0.18720424504503336
mp-12648,Ti2Be17,"Be, Ti",2,0.0001682199999999412,Trigonal,166,R-3m,0.0,False,True,0.009206766149755746
mp-1103885,Nb6Fe7,"Fe, Nb",2,0.0017899439053259414,Trigonal,166,R-3m,0.0,False,True,0.1146592585102929
mp-1215575,ZnAu4,"Au, Zn",2,0.05841616899999735,Trigonal,166,R-3m,0.0,True,True,0.35600000000000004
mp-21446,BaPb3,"Ba, Pb",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.6235382907247959
mp-16506,Li3Al2,"Al, Li",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.3086357075906805
mp-1221442,MoPd4,"Mo, Pd",2,0.011304352000003348,Trigonal,166,R-3m,0.0,True,True,0.016000000000000014
mp-978288,MgNi,"Mg, Ni",2,0.05829954409722227,Trigonal,166,R-3m,0.0,True,True,0.29999999999999993
mp-1229012,AgPd,"Ag, Pd",2,0.0,Trigonal,166,R-3m,0.0,True,True,0.13500000000000012
mp-1225998,CoPt,"Co, Pt",2,0.05871391499999756,Trigonal,166,R-3m,0.0,True,True,0.19999999999999996
mp-1219535,ReIr3,"Ir, Re",2,0.05176617374999637,Trigonal,166,R-3m,0.0,True,True,0.1299038105676659
mp-1226089,CoPt3,"Co, Pt",2,0.024843599999997856,Trigonal,166,R-3m,0.0,True,True,0.1732050807568877
mp-697180,Mg3In,"In, Mg",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.20351596988934306
mp-1105044,Nb6Ni7,"Nb, Ni",2,0.018445997358976562,Trigonal,166,R-3m,0.0,True,True,0.15454073973126428
mp-2764,LaNi3,"La, Ni",2,0.0017624329166672226,Trigonal,166,R-3m,0.0,False,True,0.35074028853269756
mp-30709,La2Zn17,"La, Zn",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.1687907127455218
mp-1219522,RuRh4,"Rh, Ru",2,0.01354918599999877,Trigonal,166,R-3m,0.0,True,True,0.03199999999999985
mp-27505,Fe3Sn2,"Fe, Sn",2,0.0004480230000005747,Trigonal,166,R-3m,0.0,False,True,0.06368673331236258
mp-1216290,VPd3,"Pd, V",2,0.09440577499999847,Trigonal,166,R-3m,0.0,True,True,0.24681724007856512
mp-570400,Ba7Al10,"Al, Ba",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.35435012888502027
mp-1219709,PtAu,"Au, Pt",2,0.012786540000007562,Trigonal,166,R-3m,0.0,True,True,0.13000000000000012
mp-1215582,ZnNi4,"Ni, Zn",2,0.07282676799999965,Trigonal,166,R-3m,0.0,True,True,0.10400000000000001
mp-1222419,Li4Mg,"Li, Mg",2,0.010894633000000375,Trigonal,166,R-3m,0.0,True,True,0.13200000000000003
mp-569196,YNi3,"Ni, Y",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.2987787643056313
mp-1039529,CaMg2,"Ca, Mg",2,0.007080418333332172,Trigonal,166,R-3m,0.0,True,True,0.14613540144521983
mp-1227959,BaCa3,"Ba, Ca",2,0.038546502500000024,Trigonal,166,R-3m,0.0,True,True,0.04763139720814412
mp-1104237,Nb7Ni6,"Nb, Ni",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.15454073973126428
mp-1219908,PdPt,"Pd, Pt",2,0.0,Trigonal,166,R-3m,0.0,True,True,0.039999999999999813
mp-1102392,YFe3,"Fe, Y",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.26413774815425384
mp-1220052,NiPt,"Ni, Pt",2,0.0400219549999985,Trigonal,166,R-3m,0.0,True,True,0.18499999999999994
mp-1225761,Cu4Au,"Au, Cu",2,0.0940493460000007,Trigonal,166,R-3m,0.0,True,True,0.25600000000000006
mp-1094247,MgSn,"Mg, Sn",2,0.03092936874999941,Trigonal,166,R-3m,0.0,True,True,0.32499999999999996
mp-30441,Be17Nb2,"Be, Nb",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.009206766149755746
mp-1222128,Mg3In,"In, Mg",2,0.07557631749999882,Trigonal,166,R-3m,0.0,True,True,0.20351596988934306
mp-636105,MnGa,"Ga, Mn",2,0.05060490461538514,Trigonal,166,R-3m,0.0,False,True,0.13
mp-2544,Zr2Be17,"Be, Zr",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.0736541291980459
mp-1104372,Nb6Zn7,"Nb, Zn",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.024925925763107065
mp-1216527,TlIn,"In, Tl",2,0.02693615500000135,Trigonal,166,R-3m,0.0,True,True,0.07999999999999996
mp-1219920,PdAu,"Au, Pd",2,0.00044466625000438853,Trigonal,166,R-3m,0.0,True,True,0.16999999999999993
mp-569100,LaRh3,"La, Rh",2,0.0037921279166681643,Trigonal,166,R-3m,0.0,False,True,0.5109549882328187
mp-1215529,ZnCu3,"Cu, Zn",2,0.02499069750000027,Trigonal,166,R-3m,0.0,True,True,0.10825317547305482
mp-1226076,CoNi,"Co, Ni",2,0.030279887499997216,Trigonal,166,R-3m,0.0,True,True,0.015000000000000013
mp-1223654,InPb,"In, Pb",2,0.020862960000002317,Trigonal,166,R-3m,0.0,True,True,0.275
mp-7250,Nb6Co7,"Co, Nb",2,0.005622903410255731,Trigonal,166,R-3m,0.0,False,True,0.13958518427339997
mp-1109,Sr5Al9,"Al, Sr",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.3162438996749703
mp-1226338,CrNi3,"Cr, Ni",2,0.06863412999999952,Trigonal,166,R-3m,0.0,True,True,0.10825317547305482
mp-1223860,IrRu,"Ir, Ru",2,0.034456776875003925,Trigonal,166,R-3m,0.0,True,True,0.0
mp-1220071,NiIr,"Ir, Ni",2,0.03506355500000069,Trigonal,166,R-3m,0.0,True,True,0.14500000000000013
mp-20132,InHg,"Hg, In",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.10999999999999999
mp-1226726,CdAg,"Ag, Cd",2,0.019684965000003274,Trigonal,166,R-3m,0.0,True,True,0.12
mp-1226027,CoIr,"Co, Ir",2,0.04255706250000202,Trigonal,166,R-3m,0.0,True,True,0.16000000000000014
mp-1094310,SrMg2,"Mg, Sr",2,0.010539318333333103,Trigonal,166,R-3m,0.0,True,True,0.16970562748477144
mp-1189382,La2Co7,"Co, La",2,0.029885577391304707,Trigonal,166,R-3m,0.0,False,True,0.3242769735204082
mp-1226736,CdAg3,"Ag, Cd",2,0.03877446749999791,Trigonal,166,R-3m,0.0,True,True,0.10392304845413264
mp-1106140,Y2Co17,"Co, Y",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.2025488552946262
mp-1223665,IrPt,"Ir, Pt",2,0.08143478500000612,Trigonal,166,R-3m,0.0,True,True,0.039999999999999813
mp-27587,Li8Pb3,"Li, Pb",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.6012383914104165
mp-21293,Li3In2,"In, Li",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.3919183588453085
mp-1225677,CuAu,"Au, Cu",2,0.07217244500000009,Trigonal,166,R-3m,0.0,True,True,0.32000000000000006
mp-18063,SrSn3,"Sn, Sr",2,0.027413276041663437,Trigonal,166,R-3m,0.0,False,True,0.4373428289111415
mp-1104334,Nb7Co6,"Co, Nb",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.13958518427339997
mp-567306,Li3Ga7,"Ga, Li",2,0.024923377700000415,Trigonal,166,R-3m,0.0,True,True,0.38035378268133474
mp-1103465,TiBe3,"Be, Ti",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.012990381056766592
mp-644311,CuPt,"Cu, Pt",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.18999999999999995
mp-1221429,MoPd3,"Mo, Pd",2,0.03232882500000045,Trigonal,166,R-3m,0.0,True,True,0.01732050807568879
mp-1105997,Ca2Ni7,"Ca, Ni",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.3783231357738096
mp-1104548,Ta7Co6,"Co, Ta",2,0.0014632612820477675,Trigonal,166,R-3m,0.0,False,True,0.18943703579961432
mp-865373,YCo,"Co, Y",2,0.0,Trigonal,166,R-3m,0.0,True,True,0.32999999999999996
mp-574339,Y2Ni7,"Ni, Y",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.28686039965266885
mp-1224967,FeIr,"Fe, Ir",2,0.06352662833333333,Trigonal,166,R-3m,0.0,True,True,0.18500000000000005
mp-1094479,MgZr,"Mg, Zr",2,0.07173924249999963,Trigonal,166,R-3m,0.0,True,True,0.010000000000000009
mp-1223945,HgAu4,"Au, Hg",2,0.05550472459999867,Trigonal,166,R-3m,0.0,True,True,0.21600000000000003
mp-1188908,La2Ni7,"La, Ni",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.33674916480965467
mp-1189402,Ta2Be17,"Be, Ta",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.021482454349430073
mp-1220057,NiPd,"Ni, Pd",2,0.04264195000000015,Trigonal,166,R-3m,0.0,True,True,0.14500000000000013
mp-1224977,FeCu4,"Cu, Fe",2,0.06159888599999963,Trigonal,166,R-3m,0.0,True,True,0.027999999999999938
mp-1225701,CuPd,"Cu, Pd",2,0.045885379999997866,Trigonal,166,R-3m,0.0,True,True,0.15000000000000013
mp-1095497,YIr3,"Ir, Y",2,0.015700779999995973,Trigonal,166,R-3m,0.0,False,True,0.42435244785437504
mp-1102167,CaNi3,"Ca, Ni",2,2.671666666742567e-05,Trigonal,166,R-3m,0.0,False,True,0.39404155872191954
mp-1224883,FePd3,"Fe, Pd",2,0.045818382500000254,Trigonal,166,R-3m,0.0,True,True,0.1602146997001212
mp-1219734,PtRh,"Pt, Rh",2,0.019327256250001312,Trigonal,166,R-3m,0.0,True,True,0.0
mp-1182452,CrGa,"Cr, Ga",2,0.08224818605769002,Trigonal,166,R-3m,0.0,False,True,0.07500000000000007
mp-1218179,TaCo,"Co, Ta",2,0.006195417666669201,Trigonal,166,R-3m,0.0,True,True,0.18999999999999995
mp-1190346,La2Rh7,"La, Rh",2,0.026713662777778424,Trigonal,166,R-3m,0.0,False,True,0.49057285737702777
mp-1220038,OsPt3,"Os, Pt",2,0.07770958249999893,Trigonal,166,R-3m,0.0,True,True,0.034641016151377386
mp-1229092,AgAu,"Ag, Au",2,0.0010732125000103565,Trigonal,166,R-3m,0.0,True,True,0.30500000000000005
mp-2588,YCo3,"Co, Y",2,0.05055418807692291,Trigonal,166,R-3m,0.0,False,True,0.28578838324886474
mp-1216519,TlHg,"Hg, Tl",2,0.0242475733333265,Trigonal,166,R-3m,0.0,True,True,0.18999999999999995
mp-1221111,NbFe,"Fe, Nb",2,0.0,Trigonal,166,R-3m,0.0,True,True,0.11499999999999999
mp-1223677,Ir4Os,"Ir, Os",2,0.026585212000000524,Trigonal,166,R-3m,0.0,True,True,0.0
mp-1227459,BiPb4,"Bi, Pb",2,0.022429714000002043,Trigonal,166,R-3m,0.0,True,True,0.12400000000000001
mp-1038779,MgAl,"Al, Mg",2,0.0753495687500001,Trigonal,166,R-3m,0.0,True,True,0.15000000000000002
mp-1190236,La2Ir7,"Ir, La",2,0.020186647222223186,Trigonal,166,R-3m,0.0,False,True,0.457313680605704
mp-1216530,TlPb,"Pb, Tl",2,0.0014120250000075885,Trigonal,166,R-3m,0.0,True,True,0.355
mp-1094617,MgGa,"Ga, Mg",2,0.06182554000000007,Trigonal,166,R-3m,0.0,True,True,0.25
mp-1226395,CoMo,"Co, Mo",2,0.009386806602563524,Trigonal,166,R-3m,0.0,True,True,0.14000000000000012
mp-1225687,CuNi,"Cu, Ni",2,0.04142861000000053,Trigonal,166,R-3m,0.0,True,True,0.0050000000000000044
mp-30574,CsGa7,"Cs, Ga",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.3373332921607353
mp-1473,Fe7W6,"Fe, W",2,0.0026645362499966296,Trigonal,166,R-3m,0.0,False,True,0.26421481308893574
mp-571095,Na7Ga13,"Ga, Na",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.41973324862345607
mp-1102049,TaBe3,"Be, Ta",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.03031088913245538
mp-1038972,MgCd,"Cd, Mg",2,0.06349802250000103,Trigonal,166,R-3m,0.0,True,True,0.18999999999999995
mp-1220799,NbNi,"Nb, Ni",2,0.01428379791025769,Trigonal,166,R-3m,0.0,True,True,0.15499999999999992
mp-1229032,AgPt4,"Ag, Pt",2,0.008742394000002207,Trigonal,166,R-3m,0.0,True,True,0.13999999999999996
mp-1103826,Ta7Fe6,"Fe, Ta",2,0.0,Trigonal,166,R-3m,0.0,False,True,0.16451111003650726
mp-1226001,CoPd,"Co, Pd",2,0.09696019249999921,Trigonal,166,R-3m,0.0,True,True,0.16000000000000014
mp-1223919,IrRh,"Ir, Rh",2,0.0,Trigonal,166,R-3m,0.0,True,True,0.039999999999999813
mp-1222034,MgAg4,"Ag, Mg",2,0.09069148666666749,Trigonal,166,R-3m,0.0,True,True,0.24799999999999997
mp-1188333,Y2Co7,"Co, Y",2,0.07389264299145282,Trigonal,166,R-3m,0.0,False,True,0.2743882083634223
mp-1223706,La14Ag51,"Ag, La",2,0.0,Hexagonal,174,P-6,0.0,True,True,0.3412037861288163
mp-1209515,Sr11Hg54,"Hg, Sr",2,0.028206061005016658,Hexagonal,174,P-6,0.0,True,True,0.3937033996092812
mp-1223670,La14Au51,"Au, La",2,0.0,Hexagonal,174,P-6,0.0,True,True,0.5919680144885489
mp-1216365,Y14Ag51,"Ag, Y",2,0.0,Hexagonal,174,P-6,0.0,True,True,0.2918731182547706
mp-1216441,Zr14Cu51,"Cu, Zr",2,0.0,Hexagonal,174,P-6,0.0,True,True,0.2343206724017172
mp-1224756,Hf14Cu51,"Cu, Hf",2,0.0,Hexagonal,174,P-6,0.0,True,True,0.24665333937022865
mp-1227899,Ca14Hg51,"Ca, Hg",2,0.04105243992308516,Hexagonal,174,P-6,0.0,True,True,0.4110888989503812
mp-1218949,Sr14Hg51,"Hg, Sr",2,0.014437364881270676,Hexagonal,174,P-6,0.0,True,True,0.4316433438979002
mp-30749,Zr5Ir3,"Ir, Zr",2,0.0,Hexagonal,178,P6_122,0.0,True,True,0.42118693890005665
mp-1212499,Hf5Ir3,"Hf, Ir",2,0.0,Hexagonal,178,P6_122,0.0,True,True,0.4357106264483344
mp-30597,Cu10Sn3,"Cu, Sn",2,0.03160750653846023,Hexagonal,176,P6_3/m,0.0,False,True,0.025279502654084615
mp-1205786,Y3Ru2,"Ru, Y",2,0.07173728599999851,Hexagonal,176,P6_3/m,0.0,True,True,0.480099989585503
