material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal
mp-1222956,LaAlCuNi3,"Al, Cu, La, Ni",4,0.013165002619049737,Monoclinic,10,P2/m,0.0,True,True
mp-1223196,La5Al15Cu4Au,"Al, Au, Cu, La",4,0.004621460400007216,Tetragonal,107,I4mm,0.0,True,True
mp-1225911,La5Al15Cu2Au3,"Al, Au, Cu, La",4,0.0,Tetragonal,107,I4mm,0.0,True,True
mp-1223371,La2Al3GaPd4,"Al, Ga, La, Pd",4,0.0028058277499987128,Tetragonal,115,P-4m2,0.0,True,True
mp-1220637,Nb3AlSnMo3,"Al, Mo, Nb, Sn",4,0.0336648793749994,Trigonal,146,R3,0.0,True,True
mp-1220647,Nb3AlV3Sn,"Al, Nb, Sn, V",4,0.06176199824999884,Trigonal,146,R3,0.0,True,True
mp-1221443,MoPdRuRh,"Mo, Pd, Rh, Ru",4,0.09579211270833454,Trigonal,156,P3m1,0.0,True,True
mp-1224059,Hf2CoCuSn2,"Co, Cu, Hf, Sn",4,0.0,Trigonal,156,P3m1,0.0,True,True
mp-1215719,Zr2CoCuSn2,"Co, Cu, Sn, Zr",4,0.0,Trigonal,156,P3m1,0.0,True,True
mp-1221901,Mn2In2CuPd3,"Cu, In, Mn, Pd",4,0.049387274892241706,Trigonal,160,R3m,0.0,True,True
mp-1219331,ScTi4(NiSn)5,"Ni, Sc, Sn, Ti",4,0.0073486426666660165,Trigonal,160,R3m,0.0,True,True
mp-1216380,Y2Sc2TiCo10,"Co, Sc, Ti, Y",4,0.04773000400000171,Trigonal,160,R3m,0.0,True,True
mp-1219274,ScNb(NiSn)2,"Nb, Ni, Sc, Sn",4,0.0,Trigonal,160,R3m,0.42459999999999987,True,False
mp-1222536,Li3Mg5Bi3Pb,"Bi, Li, Mg, Pb",4,0.027088313333330394,Trigonal,160,R3m,0.2008000000000001,True,False
mp-1226759,CdIn2SnAu2,"Au, Cd, In, Sn",4,0.008692134999989776,Trigonal,160,R3m,0.0,True,True
mp-1215264,ZrScVNi3,"Ni, Sc, V, Zr",4,0.08053023916666824,Trigonal,160,R3m,0.0,True,True
mp-1215226,ZrScMnNi3,"Mn, Ni, Sc, Zr",4,0.03200524562500373,Trigonal,160,R3m,0.0,True,True
mp-1215369,Zr4Sc(NiSn)5,"Ni, Sc, Sn, Zr",4,0.012637284000001081,Trigonal,160,R3m,0.0,True,True
mp-1215239,ZrSc(NiSn)2,"Ni, Sc, Sn, Zr",4,0.017091691666667685,Trigonal,160,R3m,0.0,True,True
