material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal,electronegativity_difference,atomic_concentrations
mp-510430,Li13In3,"In, Li",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.3122,Li: 0.8125; In: 0.1875
mp-813,ScAl2,"Al, Sc",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.1179,Sc: 0.3333; Al: 0.6667
mp-1052,NaAu2,"Au, Na",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.7590,Na: 0.3333; Au: 0.6667
mp-1191331,Ti2Co,"Co, Ti",2,0.06680302319444387,Cubic,227,Fd-3m,0.0,False,True,0.1603,Ti: 0.6667; Co: 0.3333
mp-1192264,Ti2Cu,"Cu, Ti",2,0.09259994583333508,Cubic,227,Fd-3m,0.0,False,True,0.1697,Ti: 0.6667; Cu: 0.3333
mp-30888,ZrZn22,"Zn, Zr",2,0.011539984782610091,Cubic,227,Fd-3m,0.0,False,True,0.0653,Zr: 0.0435; Zn: 0.9565
mp-1437,LiCd,"Cd, Li",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.3550,Li: 0.5000; Cd: 0.5000
mp-2250,ZrNi2,"Ni, Zr",2,0.04556328583333169,Cubic,227,Fd-3m,0.0,False,True,0.2734,Zr: 0.3333; Ni: 0.6667
mp-542488,MgCo,"Co, Mg",2,0.02819130458333241,Cubic,227,Fd-3m,0.0,False,True,0.2850,Mg: 0.5000; Co: 0.5000
mp-567276,TaV2,"Ta, V",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.0613,Ta: 0.3333; V: 0.6667
mp-1190979,Sc2Ir,"Ir, Sc",2,0.034591713511905375,Cubic,227,Fd-3m,0.0,False,True,0.3960,Sc: 0.6667; Ir: 0.3333
mp-1401,ZrZn2,"Zn, Zr",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.1508,Zr: 0.3333; Zn: 0.6667
mp-1909,LaMg2,"La, Mg",2,0.002472620833335437,Cubic,227,Fd-3m,0.0,False,True,0.0990,La: 0.3333; Mg: 0.6667
mp-1190862,Sc2Pd,"Pd, Sc",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.3960,Sc: 0.6667; Pd: 0.3333
mp-2674,YPt2,"Pt, Y",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.4997,Y: 0.3333; Pt: 0.6667
mp-1570,YFe2,"Fe, Y",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.2876,Y: 0.3333; Fe: 0.6667
mp-30440,Be22Mo,"Be, Mo",2,0.019973116956521153,Cubic,227,Fd-3m,0.0,False,True,0.1203,Be: 0.9565; Mo: 0.0435
mp-1687,BaPd2,"Ba, Pd",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.6175,Ba: 0.3333; Pd: 0.6667
mp-258,ZrV2,"V, Zr",2,0.08338467000000094,Cubic,227,Fd-3m,0.0,False,True,0.1414,Zr: 0.3333; V: 0.6667
mp-1192157,Hf2Mn,"Hf, Mn",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.1179,Hf: 0.6667; Mn: 0.3333
mp-2049,ZrMo2,"Mo, Zr",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.3913,Zr: 0.3333; Mo: 0.6667
mp-333,HfFe2,"Fe, Hf",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.2498,Hf: 0.3333; Fe: 0.6667
mp-23253,RbBi2,"Bi, Rb",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.5657,Rb: 0.3333; Bi: 0.6667
mp-571262,CaRh2,"Ca, Rh",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.6034,Ca: 0.3333; Rh: 0.6667
mp-2754,Hf2Fe,"Fe, Hf",2,0.0,Cubic,227,Fd-3m,0.0,False,True,0.2498,Hf: 0.6667; Fe: 0.3333
mp-16515,Al4Ni3,"Al, Ni",2,0.0,Cubic,230,Ia-3d,0.0,False,True,0.1485,Al: 0.5714; Ni: 0.4286
mp-30655,Ga4Ni3,"Ga, Ni",2,0.009664909328231275,Cubic,230,Ia-3d,0.0,False,True,0.0495,Ga: 0.5714; Ni: 0.4286
mp-30467,Bi4Rh,"Bi, Rh",2,0.0,Cubic,230,Ia-3d,0.0,False,True,0.1040,Bi: 0.8000; Rh: 0.2000
mp-568512,Ba6Mg23,"Ba, Mg",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.1701,Ba: 0.2069; Mg: 0.7931
mp-1646,Li3Hg,"Hg, Li",2,0.0012975900000000706,Cubic,225,Fm-3m,0.0,False,True,0.4417,Li: 0.7500; Hg: 0.2500
mp-672661,GaFe3,"Fe, Ga",2,0.03586805500000079,Cubic,225,Fm-3m,0.0,False,True,0.0087,Ga: 0.2500; Fe: 0.7500
mp-2306,LaMg3,"La, Mg",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.0909,La: 0.2500; Mg: 0.7500
mp-30765,LiPt7,"Li, Pt",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.4299,Li: 0.1250; Pt: 0.8750
mp-11489,Li3Pd,"Li, Pd",2,0.007513318035715422,Cubic,225,Fm-3m,0.0,False,True,0.5283,Li: 0.7500; Pd: 0.2500
mp-1192854,Y6Zn23,"Y, Zn",2,0.01656064336206775,Cubic,225,Fm-3m,0.0,False,True,0.1742,Y: 0.2069; Zn: 0.7931
mp-19962,Sn2Pt,"Pt, Sn",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.1508,Sn: 0.6667; Pt: 0.3333
mp-1194143,Sc11Ru4,"Ru, Sc",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.3715,Sc: 0.7333; Ru: 0.2667
mp-642322,Sr11In7,"In, Sr",2,0.008803466245913771,Cubic,225,Fm-3m,0.0,False,True,0.4046,Sr: 0.6111; In: 0.3889
mp-838,Cu3Sn,"Cu, Sn",2,0.0735731599999987,Cubic,225,Fm-3m,0.0,False,True,0.0260,Cu: 0.7500; Sn: 0.2500
mp-1192795,Hf6Co23,"Co, Hf",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.2349,Hf: 0.2069; Co: 0.7931
mp-30641,Y6Fe23,"Fe, Y",2,0.009851046551723641,Cubic,225,Fm-3m,0.0,False,True,0.2471,Y: 0.2069; Fe: 0.7931
mp-644500,Zn7Mo,"Mo, Zn",2,0.025753753124998724,Cubic,225,Fm-3m,0.0,False,True,0.1687,Zn: 0.8750; Mo: 0.1250
mp-30482,Ca3Tl,"Ca, Tl",2,0.0680144949999999,Cubic,225,Fm-3m,0.0,False,True,0.2685,Ca: 0.7500; Tl: 0.2500
mp-23241,YBi,"Bi, Y",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.4000,Y: 0.5000; Bi: 0.5000
mp-30760,Li3Pb,"Li, Pb",2,0.0019604210000014888,Cubic,225,Fm-3m,0.0,False,True,0.5846,Li: 0.7500; Pb: 0.2500
mp-30569,Zr6Co23,"Co, Zr",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.2228,Zr: 0.2069; Co: 0.7931
mp-2083,Sn2Ir,"Ir, Sn",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.1131,Sn: 0.6667; Ir: 0.3333
mp-11247,Li3Au,"Au, Li",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.6755,Li: 0.7500; Au: 0.2500
mp-582924,Zr6Fe23,"Fe, Zr",2,0.007645919655173472,Cubic,225,Fm-3m,0.0,False,True,0.2025,Zr: 0.2069; Fe: 0.7931
mp-16522,Al2Pd,"Al, Pd",2,0.03568099574073891,Cubic,225,Fm-3m,0.0,False,True,0.2781,Al: 0.6667; Pd: 0.3333
mp-20724,Mg2Pb,"Mg, Pb",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.4808,Mg: 0.6667; Pb: 0.3333
mp-22682,In2Pt,"In, Pt",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.2357,In: 0.6667; Pt: 0.3333
mp-1063314,Ca2Rh,"Ca, Rh",2,0.062295558333332224,Cubic,225,Fm-3m,0.0,False,True,0.6034,Ca: 0.6667; Rh: 0.3333
mp-30474,Ca11Ga7,"Ca, Ga",2,0.0032964504575154763,Cubic,225,Fm-3m,0.0,False,True,0.3949,Ca: 0.6111; Ga: 0.3889
mp-2272,Sr6Li23,"Li, Sr",2,0.006392339243798784,Cubic,225,Fm-3m,0.0,False,True,0.0122,Sr: 0.2069; Li: 0.7931
mp-22926,LaBi,"Bi, La",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.4600,La: 0.5000; Bi: 0.5000
mp-30782,Sr6Mg23,"Mg, Sr",2,0.0022167174137930346,Cubic,225,Fm-3m,0.0,False,True,0.1458,Sr: 0.2069; Mg: 0.7931
mp-571059,YCd3,"Cd, Y",2,0.020065075000001542,Cubic,225,Fm-3m,0.0,False,True,0.2035,Y: 0.2500; Cd: 0.7500
mp-1063245,Sr2Rh,"Rh, Sr",2,0.043910936666666345,Cubic,225,Fm-3m,0.0,False,True,0.6270,Sr: 0.6667; Rh: 0.3333
mp-20581,Ca3In,"Ca, In",2,0.08165825583333408,Cubic,225,Fm-3m,0.0,False,True,0.3377,Ca: 0.7500; In: 0.2500
mp-972048,Zn6Mo,"Mo, Zn",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.1785,Zn: 0.8571; Mo: 0.1429
mp-11523,Ni3Sn,"Ni, Sn",2,0.04926727750000026,Cubic,225,Fm-3m,0.0,False,True,0.0217,Ni: 0.7500; Sn: 0.2500
mp-12608,CuPt7,"Cu, Pt",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.1257,Cu: 0.1250; Pt: 0.8750
mp-2776,Ga2Au,"Au, Ga",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.3441,Ga: 0.6667; Au: 0.3333
mp-22154,In2Au,"Au, In",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.3583,In: 0.6667; Au: 0.3333
mp-1193087,Zr11Os4,"Os, Zr",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.3847,Zr: 0.7333; Os: 0.2667
mp-7396,Li3Tl,"Li, Tl",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.2771,Li: 0.7500; Tl: 0.2500
mp-12777,AlCu3,"Al, Cu",2,0.0210512025000007,Cubic,225,Fm-3m,0.0,False,True,0.1256,Al: 0.2500; Cu: 0.7500
mp-2647,Al2Au,"Al, Au",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.4384,Al: 0.6667; Au: 0.3333
mp-2343,Mg2Sn,"Mg, Sn",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.3064,Mg: 0.6667; Sn: 0.3333
mp-1062620,Sr2Ir,"Ir, Sr",2,0.06671562249999496,Cubic,225,Fm-3m,0.0,False,True,0.5893,Sr: 0.6667; Ir: 0.3333
mp-570632,ScBi,"Bi, Sc",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.3300,Sc: 0.5000; Bi: 0.5000
mp-12305,Sc11Os4,"Os, Sc",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.3715,Sc: 0.7333; Os: 0.2667
mp-12304,Sc11Ir4,"Ir, Sc",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.3715,Sc: 0.7333; Ir: 0.2667
mp-1079855,LiPd7,"Li, Pd",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.4035,Li: 0.1250; Pd: 0.8750
mp-1355,Y6Mn23,"Mn, Y",2,0.0978609220785458,Cubic,225,Fm-3m,0.0,False,True,0.1337,Y: 0.2069; Mn: 0.7931
mp-22095,Ga2Pt,"Ga, Pt",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.2216,Ga: 0.6667; Pt: 0.3333
mp-1194271,Zr6Ni23,"Ni, Zr",2,0.042554500000000495,Cubic,225,Fm-3m,0.0,False,True,0.2349,Zr: 0.2069; Ni: 0.7931
mp-2018,AlFe3,"Al, Fe",2,0.035353807499999945,Cubic,225,Fm-3m,0.0,False,True,0.0953,Al: 0.2500; Fe: 0.7500
mp-1502,Al2Pt,"Al, Pt",2,0.0,Cubic,225,Fm-3m,0.0,False,True,0.3158,Al: 0.6667; Pt: 0.3333
mp-23304,Rb3Bi,"Bi, Rb",2,0.013430248749997986,Cubic,225,Fm-3m,0.0,False,True,0.5196,Rb: 0.7500; Bi: 0.2500
mp-1198336,Al13Co4,"Al, Co",2,0.012247626556373348,Orthorhombic,31,Pmn2_1,0.0,False,True,0.1145,Al: 0.7647; Co: 0.2353
mp-569727,BiPd,"Bi, Pd",2,0.01069929312499962,Orthorhombic,36,Cmc2_1,0.0,False,True,0.0900,Bi: 0.5000; Pd: 0.5000
mp-30380,GaAu2,"Au, Ga",2,0.007127586666669572,Orthorhombic,36,Cmc2_1,0.0,False,True,0.3441,Ga: 0.3333; Au: 0.6667
mp-1080522,YSn3,"Sn, Y",2,0.08341129124999913,Orthorhombic,38,Amm2,0.0,False,True,0.3204,Y: 0.2500; Sn: 0.7500
mp-569514,Zn49Pt29,"Pt, Zn",2,0.0,Orthorhombic,38,Amm2,0.0,False,True,0.3045,Zn: 0.6282; Pt: 0.3718
mp-647220,Cd85Pd27,"Cd, Pd",2,0.020319149712836992,Orthorhombic,42,Fmm2,0.0,False,True,0.2181,Cd: 0.7589; Pd: 0.2411
mp-11441,Hf2Ga3,"Ga, Hf",2,0.0,Orthorhombic,43,Fdd2,0.0,False,True,0.2498,Hf: 0.4000; Ga: 0.6000
mp-655461,SrIn,"In, Sr",2,0.004106646875000841,Orthorhombic,43,Fdd2,0.0,False,True,0.4150,Sr: 0.5000; In: 0.5000
mp-1482,Zr2Al3,"Al, Zr",2,0.007218464399997515,Orthorhombic,43,Fdd2,0.0,False,True,0.1372,Zr: 0.4000; Al: 0.6000
mp-568153,Al22Mo5,"Al, Mo",2,0.007330721481483948,Orthorhombic,43,Fdd2,0.0,False,True,0.2136,Al: 0.8148; Mo: 0.1852
mp-846,Hf2Al3,"Al, Hf",2,0.014650736999996639,Orthorhombic,43,Fdd2,0.0,False,True,0.1519,Hf: 0.4000; Al: 0.6000
mp-30686,Zr2Ga3,"Ga, Zr",2,0.0,Orthorhombic,43,Fdd2,0.0,False,True,0.2352,Zr: 0.4000; Ga: 0.6000
mp-30738,LiIr3,"Ir, Li",2,0.0,Orthorhombic,44,Imm2,0.0,False,True,0.5283,Li: 0.2500; Ir: 0.7500
mp-1104765,LaAl4,"Al, La",2,0.020358377333334232,Orthorhombic,44,Imm2,0.0,False,True,0.2040,La: 0.2000; Al: 0.8000
mp-1001787,LiRh3,"Li, Rh",2,0.0,Orthorhombic,44,Imm2,0.0,False,True,0.5629,Li: 0.2500; Rh: 0.7500
mp-1102044,LaCo5,"Co, La",2,0.03289621449275337,Orthorhombic,44,Imm2,0.0,False,True,0.2907,La: 0.1667; Co: 0.8333
mp-568793,Ca28Ga11,"Ca, Ga",2,0.0,Orthorhombic,44,Imm2,0.0,False,True,0.3645,Ca: 0.7179; Ga: 0.2821
mp-705522,Sr28In11,"In, Sr",2,0.0,Orthorhombic,44,Imm2,0.0,False,True,0.3735,Sr: 0.7179; In: 0.2821
mp-568524,Cu5Sn4,"Cu, Sn",2,0.031874359629625815,Monoclinic,5,C2,0.0,False,True,0.0298,Cu: 0.5556; Sn: 0.4444
mp-31150,Sr2Bi3,"Bi, Sr",2,0.0,Orthorhombic,52,Pnna,0.0,False,True,0.5242,Sr: 0.4000; Bi: 0.6000
mp-11307,MgCd,"Cd, Mg",2,0.0,Orthorhombic,51,Pmma,0.0,False,True,0.1900,Mg: 0.5000; Cd: 0.5000
mp-998949,TiPt,"Pt, Ti",2,0.0,Orthorhombic,51,Pmma,0.0,False,True,0.3700,Ti: 0.5000; Pt: 0.5000
mp-16960,AlPt2,"Al, Pt",2,0.0,Orthorhombic,51,Pmma,0.0,False,True,0.3158,Al: 0.3333; Pt: 0.6667
mp-1095683,NbIr,"Ir, Nb",2,0.0053380891666652275,Orthorhombic,51,Pmma,0.0,False,True,0.3000,Nb: 0.5000; Ir: 0.5000
mp-11515,NbRh,"Nb, Rh",2,0.02335036749999908,Orthorhombic,51,Pmma,0.0,False,True,0.3400,Nb: 0.5000; Rh: 0.5000
mp-30744,IrW,"Ir, W",2,0.0,Orthorhombic,51,Pmma,0.0,False,True,0.0800,Ir: 0.5000; W: 0.5000
mp-11481,MoIr,"Ir, Mo",2,0.0,Orthorhombic,51,Pmma,0.0,False,True,0.0200,Mo: 0.5000; Ir: 0.5000
mp-1404,CdAu,"Au, Cd",2,0.007815615555557542,Orthorhombic,51,Pmma,0.0,False,True,0.4250,Cd: 0.5000; Au: 0.5000
mp-980094,TiPd,"Pd, Ti",2,0.012544989999998535,Orthorhombic,51,Pmma,0.0,False,True,0.3300,Ti: 0.5000; Pd: 0.5000
mp-1102348,NbRh,"Nb, Rh",2,0.006223215833331963,Orthorhombic,51,Pmma,0.0,False,True,0.3400,Nb: 0.5000; Rh: 0.5000
mp-999376,NbPt,"Nb, Pt",2,0.0,Orthorhombic,51,Pmma,0.0,False,True,0.3400,Nb: 0.5000; Pt: 0.5000
mp-30463,BiPd3,"Bi, Pd",2,0.0,Orthorhombic,51,Pmma,0.0,False,True,0.0779,Bi: 0.2500; Pd: 0.7500
mp-998985,TiAu,"Au, Ti",2,5.5957499995429316e-05,Orthorhombic,51,Pmma,0.0,False,True,0.5000,Ti: 0.5000; Au: 0.5000
mp-999502,MoPt,"Mo, Pt",2,0.0,Orthorhombic,51,Pmma,0.0,False,True,0.0600,Mo: 0.5000; Pt: 0.5000
mp-1017531,VPt,"Pt, V",2,0.0002815350000009431,Orthorhombic,51,Pmma,0.0,False,True,0.3250,V: 0.5000; Pt: 0.5000
mp-571499,TaIr,"Ir, Ta",2,0.0,Orthorhombic,51,Pmma,0.0,False,True,0.3500,Ta: 0.5000; Ir: 0.5000
mp-2223,GaPt2,"Ga, Pt",2,0.0,Orthorhombic,51,Pmma,0.0,False,True,0.2216,Ga: 0.3333; Pt: 0.6667
mp-12595,MoRh,"Mo, Rh",2,0.0,Orthorhombic,51,Pmma,0.0,False,True,0.0600,Mo: 0.5000; Rh: 0.5000
mp-30857,Zn12Pt7,"Pt, Zn",2,0.002627841772855799,Orthorhombic,55,Pbam,0.0,False,True,0.3039,Zn: 0.6316; Pt: 0.3684
mp-17413,Ti3Rh5,"Rh, Ti",2,0.0,Orthorhombic,55,Pbam,0.0,False,True,0.3583,Ti: 0.3750; Rh: 0.6250
mp-567539,MgGa2,"Ga, Mg",2,0.01660142124999986,Orthorhombic,55,Pbam,0.0,False,True,0.2357,Mg: 0.3333; Ga: 0.6667
mp-16523,Al3Pd5,"Al, Pd",2,0.0,Orthorhombic,55,Pbam,0.0,False,True,0.2856,Al: 0.3750; Pd: 0.6250
mp-680646,NiSn,"Ni, Sn",2,0.00790212258928591,Orthorhombic,55,Pbam,0.0,False,True,0.0250,Ni: 0.5000; Sn: 0.5000
mp-22146,In3Pd5,"In, Pd",2,0.0,Orthorhombic,55,Pbam,0.0,False,True,0.2033,In: 0.3750; Pd: 0.6250
mp-1501,Al3Pt5,"Al, Pt",2,0.0,Orthorhombic,55,Pbam,0.0,False,True,0.3244,Al: 0.3750; Pt: 0.6250
mp-17045,Hf3Rh5,"Hf, Rh",2,0.0,Orthorhombic,55,Pbam,0.0,False,True,0.4744,Hf: 0.3750; Rh: 0.6250
mp-2408,Ga3Pd5,"Ga, Pd",2,0.012720833437501966,Orthorhombic,55,Pbam,0.0,False,True,0.1888,Ga: 0.3750; Pd: 0.6250
mp-30550,AlAu2,"Al, Au",2,0.0036153728333303548,Orthorhombic,58,Pnnm,0.0,False,True,0.4384,Al: 0.3333; Au: 0.6667
mp-29642,ZrBi2,"Bi, Zr",2,0.0,Orthorhombic,58,Pnnm,0.0,False,True,0.3253,Zr: 0.3333; Bi: 0.6667
mp-616512,Y3Co2,"Co, Y",2,0.01083043350000068,Orthorhombic,58,Pnnm,0.0,False,True,0.3233,Y: 0.6000; Co: 0.4000
mp-1192314,HfBi2,"Bi, Hf",2,0.0,Orthorhombic,58,Pnnm,0.0,False,True,0.3394,Hf: 0.3333; Bi: 0.6667
mp-30718,K5Hg7,"Hg, K",2,0.0,Orthorhombic,57,Pbcm,0.0,False,True,0.5817,K: 0.4167; Hg: 0.5833
mp-510188,HfGa,"Ga, Hf",2,0.0,Orthorhombic,57,Pbcm,0.0,False,True,0.2550,Hf: 0.5000; Ga: 0.5000
mp-1079467,YAu3,"Au, Y",2,0.0,Orthorhombic,59,Pmmn,0.0,False,True,0.5716,Y: 0.2500; Au: 0.7500
mp-569683,InAu3,"Au, In",2,0.00018088363636081795,Orthorhombic,59,Pmmn,0.0,False,True,0.3291,In: 0.2500; Au: 0.7500
mp-1080147,Ni3Sn,"Ni, Sn",2,0.007484161249999843,Orthorhombic,59,Pmmn,0.0,False,True,0.0217,Ni: 0.7500; Sn: 0.2500
mp-11506,Ni3Mo,"Mo, Ni",2,0.0,Orthorhombic,59,Pmmn,0.0,False,True,0.1083,Ni: 0.7500; Mo: 0.2500
mp-30850,TaPt3,"Pt, Ta",2,0.00030014937500055794,Orthorhombic,59,Pmmn,0.0,False,True,0.3377,Ta: 0.2500; Pt: 0.7500
mp-891,TaNi3,"Ni, Ta",2,0.0036788531250024903,Orthorhombic,59,Pmmn,0.0,False,True,0.1775,Ta: 0.2500; Ni: 0.7500
mp-1451,NbNi3,"Nb, Ni",2,0.0,Orthorhombic,59,Pmmn,0.0,False,True,0.1342,Nb: 0.2500; Ni: 0.7500
mp-1078699,NbPt3,"Nb, Pt",2,0.0015461556250002673,Orthorhombic,59,Pmmn,0.0,False,True,0.2944,Nb: 0.2500; Pt: 0.7500
mp-581786,Cu3Sn,"Cu, Sn",2,0.03349821875000103,Orthorhombic,59,Pmmn,0.0,False,True,0.0260,Cu: 0.7500; Sn: 0.2500
mp-12802,AlCu3,"Al, Cu",2,0.0,Orthorhombic,59,Pmmn,0.0,False,True,0.1256,Al: 0.2500; Cu: 0.7500
mp-1079681,ZrAu3,"Au, Zr",2,0.0,Orthorhombic,59,Pmmn,0.0,False,True,0.5239,Zr: 0.2500; Au: 0.7500
mp-12546,TiCu3,"Cu, Ti",2,0.005902016874999916,Orthorhombic,59,Pmmn,0.0,False,True,0.1559,Ti: 0.2500; Cu: 0.7500
mp-669692,NbPd3,"Nb, Pd",2,0.0,Orthorhombic,59,Pmmn,0.0,False,True,0.2598,Nb: 0.2500; Pd: 0.7500
mp-611,Ag3Sn,"Ag, Sn",2,0.013177481250000511,Orthorhombic,59,Pmmn,0.0,False,True,0.0130,Ag: 0.7500; Sn: 0.2500
mp-1079296,HfAu3,"Au, Hf",2,0.0,Orthorhombic,59,Pmmn,0.0,False,True,0.5369,Hf: 0.2500; Au: 0.7500
mp-1190478,PbAu2,"Au, Pb",2,0.0,Orthorhombic,60,Pbcn,0.0,False,True,0.0990,Pb: 0.3333; Au: 0.6667
mp-30369,Ca7Au3,"Au, Ca",2,0.003460915974997647,Orthorhombic,61,Pbca,0.0,False,True,0.7057,Ca: 0.7000; Au: 0.3000
mp-568531,Bi2Pt,"Bi, Pt",2,0.0,Orthorhombic,61,Pbca,0.0,False,True,0.1226,Bi: 0.6667; Pt: 0.3333
mp-1462,Sn2Au,"Au, Sn",2,0.00021170416666649317,Orthorhombic,61,Pbca,0.0,False,True,0.2734,Sn: 0.6667; Au: 0.3333
mp-680655,Zr7Ni10,"Ni, Zr",2,0.01354697161764662,Orthorhombic,61,Pbca,0.0,False,True,0.2854,Zr: 0.4118; Ni: 0.5882
mp-1200191,Ga21Rh4,"Ga, Rh",2,0.0024304882999999222,Orthorhombic,64,Cmce,0.0,False,True,0.1723,Ga: 0.8400; Rh: 0.1600
mp-1371,Sn3Pd,"Pd, Sn",2,0.048158374999999864,Orthorhombic,64,Cmce,0.0,False,True,0.1039,Sn: 0.7500; Pd: 0.2500
mp-1191883,LiTl,"Li, Tl",2,0.09075718458333171,Orthorhombic,64,Cmce,0.0,False,True,0.3200,Li: 0.5000; Tl: 0.5000
mp-637255,Ti2Sn3,"Sn, Ti",2,0.0,Orthorhombic,64,Cmce,0.0,False,True,0.2058,Ti: 0.4000; Sn: 0.6000
mp-569054,La2Co3,"Co, La",2,0.011483044723682667,Orthorhombic,64,Cmce,0.0,False,True,0.3821,La: 0.4000; Co: 0.6000
mp-1103044,Sn2Rh,"Rh, Sn",2,0.0,Orthorhombic,64,Cmce,0.0,False,True,0.1508,Sn: 0.6667; Rh: 0.3333
mp-683946,MgIr,"Ir, Mg",2,0.0,Orthorhombic,64,Cmce,0.0,False,True,0.4450,Mg: 0.5000; Ir: 0.5000
mp-1237690,LiTl,"Li, Tl",2,0.07905951291666469,Orthorhombic,64,Cmce,0.0,False,True,0.3200,Li: 0.5000; Tl: 0.5000
mp-1192187,NaTl,"Na, Tl",2,0.04371163749999596,Orthorhombic,64,Cmce,0.0,False,True,0.3450,Na: 0.5000; Tl: 0.5000
mp-1183777,CoSn3,"Co, Sn",2,0.003337823749999025,Orthorhombic,64,Cmce,0.0,False,True,0.0346,Co: 0.2500; Sn: 0.7500
mp-1691,La2Ni3,"La, Ni",2,0.009477530333334094,Orthorhombic,64,Cmce,0.0,False,True,0.3968,La: 0.4000; Ni: 0.6000
mp-636525,Zr7Ni10,"Ni, Zr",2,0.008147700147056902,Orthorhombic,64,Cmce,0.0,False,True,0.2854,Zr: 0.4118; Ni: 0.5882
mp-1755,ZnAu3,"Au, Zn",2,0.00039969000000183996,Orthorhombic,64,Cmce,0.0,False,True,0.3854,Zn: 0.2500; Au: 0.7500
mp-1105069,La2Sn5,"La, Sn",2,0.025404250714283982,Orthorhombic,65,Cmmm,0.0,False,True,0.3885,La: 0.2857; Sn: 0.7143
mp-30767,Li7Sn2,"Li, Sn",2,0.0,Orthorhombic,65,Cmmm,0.0,False,True,0.4074,Li: 0.7778; Sn: 0.2222
mp-1072,Nb5Ga13,"Ga, Nb",2,0.07046030603174813,Orthorhombic,65,Cmmm,0.0,False,True,0.0941,Nb: 0.2778; Ga: 0.7222
mp-569250,VIr,"Ir, V",2,0.0,Orthorhombic,65,Cmmm,0.0,False,True,0.2850,V: 0.5000; Ir: 0.5000
mp-31144,Rb3Au7,"Au, Rb",2,0.0,Orthorhombic,65,Cmmm,0.0,False,True,0.7882,Rb: 0.3000; Au: 0.7000
mp-971751,VRh,"Rh, V",2,0.0,Orthorhombic,65,Cmmm,0.0,False,True,0.3250,V: 0.5000; Rh: 0.5000
mp-1078895,Mn3Pd5,"Mn, Pd",2,0.0,Orthorhombic,65,Cmmm,0.0,False,True,0.3147,Mn: 0.3750; Pd: 0.6250
mp-1077735,LaSn2,"La, Sn",2,0.013674336499998496,Orthorhombic,65,Cmmm,0.0,False,True,0.4054,La: 0.3333; Sn: 0.6667
mp-16514,Al3Ni5,"Al, Ni",2,0.0,Orthorhombic,65,Cmmm,0.0,False,True,0.1452,Al: 0.3750; Ni: 0.6250
mp-1067236,CdPt3,"Cd, Pt",2,0.0,Orthorhombic,65,Cmmm,0.0,False,True,0.2555,Cd: 0.2500; Pt: 0.7500
mp-11809,TiAl2,"Al, Ti",2,0.0030881258333330663,Orthorhombic,65,Cmmm,0.0,False,True,0.0330,Ti: 0.3333; Al: 0.6667
mp-1066522,HgPt3,"Hg, Pt",2,0.08055728125000172,Orthorhombic,65,Cmmm,0.0,False,True,0.1212,Hg: 0.2500; Pt: 0.7500
mp-1079273,La3Sn7,"La, Sn",2,0.0,Orthorhombic,65,Cmmm,0.0,False,True,0.3941,La: 0.3000; Sn: 0.7000
