material_id,formula,elements,theoretical,valence_info
mp-1217117,Ti4V,"Ti, V",True,"Ti: 4 (Valence: 4), V: 1 (Valence: 5)"
mp-1425,TiCr2,"Cr, Ti",False,"Ti: 1 (Valence: 4), Cr: 2 (Valence: 6)"
mp-568636,TiCr2,"Cr, Ti",False,"Ti: 1 (Valence: 4), Cr: 2 (Valence: 6)"
mp-1949,TiMn2,"Mn, Ti",False,"Ti: 1 (Valence: 4), Mn: 2 (Valence: 7)"
mp-1217189,Ti5Mn7,"Mn, Ti",True,"Ti: 5 (Valence: 4), Mn: 7 (Valence: 7)"
mp-1202079,Ti21Mn25,"Mn, Ti",False,"Ti: 21 (Valence: 4), Mn: 25 (Valence: 7)"
mp-305,TiFe,"Fe, Ti",False,"Ti: 1 (Valence: 4), Fe: 1 (Valence: 8)"
mp-2454,TiFe2,"Fe, Ti",False,"Ti: 1 (Valence: 4), Fe: 2 (Valence: 8)"
mp-1192216,Ti2Fe,"Fe, Ti",False,"Ti: 2 (Valence: 4), Fe: 1 (Valence: 8)"
mp-823,TiCo,"Co, Ti",False,"Ti: 1 (Valence: 4), Co: 1 (Valence: 9)"
mp-1079863,TiCo3,"Co, Ti",True,"Ti: 1 (Valence: 4), Co: 3 (Valence: 9)"
mp-1191422,TiCo2,"Co, Ti",False,"Ti: 1 (Valence: 4), Co: 2 (Valence: 9)"
mp-608,TiCo3,"Co, Ti",False,"Ti: 1 (Valence: 4), Co: 3 (Valence: 9)"
mp-695,TiCo2,"Co, Ti",False,"Ti: 1 (Valence: 4), Co: 2 (Valence: 9)"
mp-1191331,Ti2Co,"Co, Ti",False,"Ti: 2 (Valence: 4), Co: 1 (Valence: 9)"
mp-597,TiNi,"Ni, Ti",True,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-1409,TiNi3,"Ni, Ti",False,"Ti: 1 (Valence: 4), Ni: 3 (Valence: 10)"
mp-1067475,TiNi,"Ni, Ti",True,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-640189,TiNi,"Ni, Ti",False,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-998945,TiNi,"Ni, Ti",True,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-2716,TiNi,"Ni, Ti",False,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-603347,TiNi,"Ni, Ti",True,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-571,TiNi,"Ni, Ti",False,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-1189328,TiNi,"Ni, Ti",False,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-1190013,TiNi,"Ni, Ti",False,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-1179013,TiNi,"Ni, Ti",False,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-1048,TiNi,"Ni, Ti",False,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-1067248,TiNi,"Ni, Ti",True,"Ti: 1 (Valence: 4), Ni: 1 (Valence: 10)"
mp-1808,Ti2Ni,"Ni, Ti",False,"Ti: 2 (Valence: 4), Ni: 1 (Valence: 10)"
mp-567653,Ti3Ni4,"Ni, Ti",False,"Ti: 3 (Valence: 4), Ni: 4 (Valence: 10)"
mp-11364,TiCu,"Cu, Ti",True,"Ti: 1 (Valence: 4), Cu: 1 (Valence: 11)"
mp-1077023,TiCu2,"Cu, Ti",False,"Ti: 1 (Valence: 4), Cu: 2 (Valence: 11)"
mp-2078,TiCu,"Cu, Ti",False,"Ti: 1 (Valence: 4), Cu: 1 (Valence: 11)"
mp-1188441,TiCu4,"Cu, Ti",False,"Ti: 1 (Valence: 4), Cu: 4 (Valence: 11)"
mp-12546,TiCu3,"Cu, Ti",False,"Ti: 1 (Valence: 4), Cu: 3 (Valence: 11)"
mp-742,Ti2Cu,"Cu, Ti",False,"Ti: 2 (Valence: 4), Cu: 1 (Valence: 11)"
mp-30599,Ti2Cu3,"Cu, Ti",False,"Ti: 2 (Valence: 4), Cu: 3 (Valence: 11)"
mp-622570,Ti2Cu3,"Cu, Ti",False,"Ti: 2 (Valence: 4), Cu: 3 (Valence: 11)"
mp-1192264,Ti2Cu,"Cu, Ti",False,"Ti: 2 (Valence: 4), Cu: 1 (Valence: 11)"
mp-2643,Ti3Cu4,"Cu, Ti",False,"Ti: 3 (Valence: 4), Cu: 4 (Valence: 11)"
mp-1014229,Ti2Zn,"Ti, Zn",False,"Ti: 2 (Valence: 4), Zn: 1 (Valence: 12)"
mp-866186,Ti3Zn,"Ti, Zn",True,"Ti: 3 (Valence: 4), Zn: 1 (Valence: 12)"
mp-1187474,Ti3Zn,"Ti, Zn",True,"Ti: 3 (Valence: 4), Zn: 1 (Valence: 12)"
mp-1014230,TiZn,"Ti, Zn",True,"Ti: 1 (Valence: 4), Zn: 1 (Valence: 12)"
mp-30882,TiZn2,"Ti, Zn",False,"Ti: 1 (Valence: 4), Zn: 2 (Valence: 12)"
mp-1187531,TiZn3,"Ti, Zn",True,"Ti: 1 (Valence: 4), Zn: 3 (Valence: 12)"
mp-21289,TiZn3,"Ti, Zn",False,"Ti: 1 (Valence: 4), Zn: 3 (Valence: 12)"
mp-2327,TiZn16,"Ti, Zn",False,"Ti: 1 (Valence: 4), Zn: 16 (Valence: 12)"
mp-1208498,Ti3Zn22,"Ti, Zn",True,"Ti: 3 (Valence: 4), Zn: 22 (Valence: 12)"
mp-2767,TiGa,"Ga, Ti",False,"Ti: 1 (Valence: 4), Ga: 1 (Valence: 3)"
mp-30671,Ti2Ga,"Ga, Ti",False,"Ti: 2 (Valence: 4), Ga: 1 (Valence: 3)"
mp-972069,Ti3Ga,"Ga, Ti",True,"Ti: 3 (Valence: 4), Ga: 1 (Valence: 3)"
mp-30672,Ti3Ga,"Ga, Ti",False,"Ti: 3 (Valence: 4), Ga: 1 (Valence: 3)"
mp-571342,TiGa2,"Ga, Ti",False,"Ti: 1 (Valence: 4), Ga: 2 (Valence: 3)"
mp-2731,TiGa3,"Ga, Ti",False,"Ti: 1 (Valence: 4), Ga: 3 (Valence: 3)"
mp-30673,Ti2Ga3,"Ga, Ti",False,"Ti: 2 (Valence: 4), Ga: 3 (Valence: 3)"
mp-1188153,Ti5Ga3,"Ga, Ti",False,"Ti: 5 (Valence: 4), Ga: 3 (Valence: 3)"
mp-30674,Ti5Ga3,"Ga, Ti",False,"Ti: 5 (Valence: 4), Ga: 3 (Valence: 3)"
mp-30675,Ti5Ga4,"Ga, Ti",False,"Ti: 5 (Valence: 4), Ga: 4 (Valence: 3)"
mp-1215236,ZrTi,"Ti, Zr",True,"Zr: 1 (Valence: 4), Ti: 1 (Valence: 4)"
mp-1008568,ZrTi2,"Ti, Zr",True,"Zr: 1 (Valence: 4), Ti: 2 (Valence: 4)"
mp-1215200,ZrTi,"Ti, Zr",True,"Zr: 1 (Valence: 4), Ti: 1 (Valence: 4)"
mp-1183046,ZrTi3,"Ti, Zr",True,"Zr: 1 (Valence: 4), Ti: 3 (Valence: 4)"
mp-1217091,Ti3Nb,"Nb, Ti",True,"Ti: 3 (Valence: 4), Nb: 1 (Valence: 5)"
mp-1216634,TiNb,"Nb, Ti",True,"Ti: 1 (Valence: 4), Nb: 1 (Valence: 5)"
mp-980945,Ti3Nb,"Nb, Ti",True,"Ti: 3 (Valence: 4), Nb: 1 (Valence: 5)"
mp-1187514,Ti3Nb,"Nb, Ti",True,"Ti: 3 (Valence: 4), Nb: 1 (Valence: 5)"
mp-981232,Ti3Nb,"Nb, Ti",True,"Ti: 3 (Valence: 4), Nb: 1 (Valence: 5)"
mp-1216655,TiMo,"Mo, Ti",True,"Ti: 1 (Valence: 4), Mo: 1 (Valence: 6)"
mp-1216675,TiMo2,"Mo, Ti",True,"Ti: 1 (Valence: 4), Mo: 2 (Valence: 6)"
mp-1017983,TiMo3,"Mo, Ti",True,"Ti: 1 (Valence: 4), Mo: 3 (Valence: 6)"
mp-11573,TiTc,"Tc, Ti",False,"Ti: 1 (Valence: 4), Tc: 1 (Valence: 7)"
mp-592,TiRu,"Ru, Ti",False,"Ti: 1 (Valence: 4), Ru: 1 (Valence: 8)"
mp-1018124,Ti2Rh,"Rh, Ti",False,"Ti: 2 (Valence: 4), Rh: 1 (Valence: 9)"
mp-2583,TiRh,"Rh, Ti",False,"Ti: 1 (Valence: 4), Rh: 1 (Valence: 9)"
mp-11563,TiRh,"Rh, Ti",False,"Ti: 1 (Valence: 4), Rh: 1 (Valence: 9)"
mp-1152,TiRh3,"Rh, Ti",False,"Ti: 1 (Valence: 4), Rh: 3 (Valence: 9)"
mp-17413,Ti3Rh5,"Rh, Ti",False,"Ti: 3 (Valence: 4), Rh: 5 (Valence: 9)"
mp-11546,TiPd,"Pd, Ti",False,"Ti: 1 (Valence: 4), Pd: 1 (Valence: 10)"
mp-13164,Ti2Pd,"Pd, Ti",False,"Ti: 2 (Valence: 4), Pd: 1 (Valence: 10)"
mp-1056985,TiPd,"Pd, Ti",True,"Ti: 1 (Valence: 4), Pd: 1 (Valence: 10)"
mp-1217168,Ti4Pd,"Pd, Ti",True,"Ti: 4 (Valence: 4), Pd: 1 (Valence: 10)"
mp-1079796,Ti3Pd,"Pd, Ti",True,"Ti: 3 (Valence: 4), Pd: 1 (Valence: 10)"
mp-980094,TiPd,"Pd, Ti",False,"Ti: 1 (Valence: 4), Pd: 1 (Valence: 10)"
mp-979261,TiPd,"Pd, Ti",True,"Ti: 1 (Valence: 4), Pd: 1 (Valence: 10)"
mp-1018121,TiPd2,"Pd, Ti",False,"Ti: 1 (Valence: 4), Pd: 2 (Valence: 10)"
mp-1061861,TiPd2,"Pd, Ti",True,"Ti: 1 (Valence: 4), Pd: 2 (Valence: 10)"
mp-1105911,TiPd3,"Pd, Ti",False,"Ti: 1 (Valence: 4), Pd: 3 (Valence: 10)"
mp-636328,TiPd3,"Pd, Ti",False,"Ti: 1 (Valence: 4), Pd: 3 (Valence: 10)"
mp-30840,Ti2Pd3,"Pd, Ti",False,"Ti: 2 (Valence: 4), Pd: 3 (Valence: 10)"
mp-570199,Ti3Pd5,"Pd, Ti",False,"Ti: 3 (Valence: 4), Pd: 5 (Valence: 10)"
mp-979115,Ti2Ag,"Ag, Ti",False,"Ti: 2 (Valence: 4), Ag: 1 (Valence: 11)"
mp-1017985,TiAg,"Ag, Ti",False,"Ti: 1 (Valence: 4), Ag: 1 (Valence: 11)"
mp-30500,TiCd,"Cd, Ti",False,"Ti: 1 (Valence: 4), Cd: 1 (Valence: 12)"
mp-30501,Ti2Cd,"Cd, Ti",False,"Ti: 2 (Valence: 4), Cd: 1 (Valence: 12)"
mp-1187478,TiCd3,"Cd, Ti",True,"Ti: 1 (Valence: 4), Cd: 3 (Valence: 12)"
mp-1216825,TiIn,"In, Ti",True,"Ti: 1 (Valence: 4), In: 1 (Valence: 3)"
mp-998979,Ti3In,"In, Ti",True,"Ti: 3 (Valence: 4), In: 1 (Valence: 3)"
mp-1187665,Ti3In,"In, Ti",True,"Ti: 3 (Valence: 4), In: 1 (Valence: 3)"
mp-866046,Ti3In,"In, Ti",False,"Ti: 3 (Valence: 4), In: 1 (Valence: 3)"
mp-1187541,Ti3In,"In, Ti",True,"Ti: 3 (Valence: 4), In: 1 (Valence: 3)"
mp-20433,Ti3In4,"In, Ti",False,"Ti: 3 (Valence: 4), In: 4 (Valence: 3)"
mp-1205133,Ti8In5,"In, Ti",False,"Ti: 8 (Valence: 4), In: 5 (Valence: 3)"
mp-570691,Ti3Sn,"Sn, Ti",False,"Ti: 3 (Valence: 4), Sn: 1 (Valence: 4)"
mp-30875,Ti2Sn,"Sn, Ti",False,"Ti: 2 (Valence: 4), Sn: 1 (Valence: 4)"
mp-21030,Ti3Sn,"Sn, Ti",False,"Ti: 3 (Valence: 4), Sn: 1 (Valence: 4)"
mp-1079460,Ti3Sn,"Sn, Ti",False,"Ti: 3 (Valence: 4), Sn: 1 (Valence: 4)"
mp-637255,Ti2Sn3,"Sn, Ti",False,"Ti: 2 (Valence: 4), Sn: 3 (Valence: 4)"
mp-20847,Ti5Sn3,"Sn, Ti",False,"Ti: 5 (Valence: 4), Sn: 3 (Valence: 4)"
mp-20382,Ti6Sn5,"Sn, Ti",False,"Ti: 6 (Valence: 4), Sn: 5 (Valence: 4)"
mp-568232,Ti6Sn5,"Sn, Ti",False,"Ti: 6 (Valence: 4), Sn: 5 (Valence: 4)"
mp-1184672,HfTi3,"Hf, Ti",True,"Hf: 1 (Valence: 4), Ti: 3 (Valence: 4)"
mp-1224258,HfTi,"Hf, Ti",True,"Hf: 1 (Valence: 4), Ti: 1 (Valence: 4)"
mp-1187253,TaTi3,"Ta, Ti",True,"Ta: 1 (Valence: 5), Ti: 3 (Valence: 4)"
mp-1217887,TaTi,"Ta, Ti",True,"Ta: 1 (Valence: 5), Ti: 1 (Valence: 4)"
mp-1187256,TaTi3,"Ta, Ti",True,"Ta: 1 (Valence: 5), Ti: 3 (Valence: 4)"
mp-1187250,TaTi3,"Ta, Ti",True,"Ta: 1 (Valence: 5), Ti: 3 (Valence: 4)"
mp-1216621,TiW,"Ti, W",True,"Ti: 1 (Valence: 4), W: 1 (Valence: 6)"
mp-2179,TiRe,"Re, Ti",False,"Ti: 1 (Valence: 4), Re: 1 (Valence: 7)"
mp-1018125,Ti2Re,"Re, Ti",True,"Ti: 2 (Valence: 4), Re: 1 (Valence: 7)"
mp-518,Ti5Re24,"Re, Ti",False,"Ti: 5 (Valence: 4), Re: 24 (Valence: 7)"
mp-865899,Ti3Os,"Os, Ti",True,"Ti: 3 (Valence: 4), Os: 1 (Valence: 8)"
mp-291,TiOs,"Os, Ti",False,"Ti: 1 (Valence: 4), Os: 1 (Valence: 8)"
mp-12594,TiIr,"Ir, Ti",False,"Ti: 1 (Valence: 4), Ir: 1 (Valence: 9)"
mp-1235,TiIr,"Ir, Ti",False,"Ti: 1 (Valence: 4), Ir: 1 (Valence: 9)"
mp-544,Ti3Ir,"Ir, Ti",False,"Ti: 3 (Valence: 4), Ir: 1 (Valence: 9)"
mp-1217113,Ti3Ir2,"Ir, Ti",True,"Ti: 3 (Valence: 4), Ir: 2 (Valence: 9)"
mp-1089,TiIr3,"Ir, Ti",False,"Ti: 1 (Valence: 4), Ir: 3 (Valence: 9)"
mp-2339,Ti3Pt,"Pt, Ti",False,"Ti: 3 (Valence: 4), Pt: 1 (Valence: 10)"
mp-998949,TiPt,"Pt, Ti",False,"Ti: 1 (Valence: 4), Pt: 1 (Valence: 10)"
mp-12107,TiPt3,"Pt, Ti",False,"Ti: 1 (Valence: 4), Pt: 3 (Valence: 10)"
mp-1189793,TiPt3,"Pt, Ti",False,"Ti: 1 (Valence: 4), Pt: 3 (Valence: 10)"
mp-972220,TiPt3,"Pt, Ti",True,"Ti: 1 (Valence: 4), Pt: 3 (Valence: 10)"
mp-569708,TiPt3,"Pt, Ti",True,"Ti: 1 (Valence: 4), Pt: 3 (Valence: 10)"
mp-30851,Ti3Pt5,"Pt, Ti",False,"Ti: 3 (Valence: 4), Pt: 5 (Valence: 10)"
mp-30852,TiPt8,"Pt, Ti",False,"Ti: 1 (Valence: 4), Pt: 8 (Valence: 10)"
mp-1786,Ti3Au,"Au, Ti",False,"Ti: 3 (Valence: 4), Au: 1 (Valence: 11)"
mp-998972,TiAu,"Au, Ti",False,"Ti: 1 (Valence: 4), Au: 1 (Valence: 11)"
mp-998985,TiAu,"Au, Ti",False,"Ti: 1 (Valence: 4), Au: 1 (Valence: 11)"
mp-1018123,TiAu2,"Au, Ti",False,"Ti: 1 (Valence: 4), Au: 2 (Valence: 11)"
mp-1187512,TiAu3,"Au, Ti",True,"Ti: 1 (Valence: 4), Au: 3 (Valence: 11)"
mp-12635,TiAu4,"Au, Ti",False,"Ti: 1 (Valence: 4), Au: 4 (Valence: 11)"
mp-2354,Ti3Hg,"Hg, Ti",False,"Ti: 3 (Valence: 4), Hg: 1 (Valence: 12)"
mp-1526,TiHg,"Hg, Ti",False,"Ti: 1 (Valence: 4), Hg: 1 (Valence: 12)"
mp-2560,Ti3Hg,"Hg, Ti",False,"Ti: 3 (Valence: 4), Hg: 1 (Valence: 12)"
mp-865900,Ti3Tl,"Ti, Tl",True,"Ti: 3 (Valence: 4), Tl: 1 (Valence: 3)"
mp-866184,Ti3Pb,"Pb, Ti",True,"Ti: 3 (Valence: 4), Pb: 1 (Valence: 4)"
mp-1217515,Ti13Pb3,"Pb, Ti",True,"Ti: 13 (Valence: 4), Pb: 3 (Valence: 4)"
mp-1217869,Ti24Pb19,"Pb, Ti",True,"Ti: 24 (Valence: 4), Pb: 19 (Valence: 4)"
mp-866201,Ti3Bi,"Bi, Ti",True,"Ti: 3 (Valence: 4), Bi: 1 (Valence: 5)"
mp-568069,Ti2Bi,"Bi, Ti",False,"Ti: 2 (Valence: 4), Bi: 1 (Valence: 5)"
mp-640045,Ti8Bi9,"Bi, Ti",False,"Ti: 8 (Valence: 4), Bi: 9 (Valence: 5)"
mp-1187695,V3Cr,"Cr, V",True,"V: 3 (Valence: 5), Cr: 1 (Valence: 6)"
mp-1216394,VCr,"Cr, V",True,"V: 1 (Valence: 5), Cr: 1 (Valence: 6)"
mp-316,MnV,"Mn, V",False,"Mn: 1 (Valence: 7), V: 1 (Valence: 5)"
mp-864984,MnV3,"Mn, V",True,"Mn: 1 (Valence: 7), V: 3 (Valence: 5)"
mp-1216347,VFe,"Fe, V",True,"V: 1 (Valence: 5), Fe: 1 (Valence: 8)"
mp-1216352,VFe3,"Fe, V",True,"V: 1 (Valence: 5), Fe: 3 (Valence: 8)"
mp-1335,VFe,"Fe, V",False,"V: 1 (Valence: 5), Fe: 1 (Valence: 8)"
mp-1216329,VFe4,"Fe, V",True,"V: 1 (Valence: 5), Fe: 4 (Valence: 8)"
mp-866134,VFe3,"Fe, V",True,"V: 1 (Valence: 5), Fe: 3 (Valence: 8)"
mp-1187697,V3Fe,"Fe, V",True,"V: 3 (Valence: 5), Fe: 1 (Valence: 8)"
mp-1079399,V3Fe,"Fe, V",False,"V: 3 (Valence: 5), Fe: 1 (Valence: 8)"
mp-1017529,VCo3,"Co, V",True,"V: 1 (Valence: 5), Co: 3 (Valence: 9)"
mp-1095057,VCo3,"Co, V",True,"V: 1 (Valence: 5), Co: 3 (Valence: 9)"
mp-542614,VCo3,"Co, V",False,"V: 1 (Valence: 5), Co: 3 (Valence: 9)"
mp-1002109,VCo,"Co, V",True,"V: 1 (Valence: 5), Co: 1 (Valence: 9)"
mp-1585,V3Co,"Co, V",False,"V: 3 (Valence: 5), Co: 1 (Valence: 9)"
mp-7226,V3Ni,"Ni, V",False,"V: 3 (Valence: 5), Ni: 1 (Valence: 10)"
mp-11531,VNi2,"Ni, V",False,"V: 1 (Valence: 5), Ni: 2 (Valence: 10)"
mp-1216708,V3Ni2,"Ni, V",True,"V: 3 (Valence: 5), Ni: 2 (Valence: 10)"
mp-171,VNi3,"Ni, V",False,"V: 1 (Valence: 5), Ni: 3 (Valence: 10)"
mp-11578,VZn3,"V, Zn",False,"V: 1 (Valence: 5), Zn: 3 (Valence: 12)"
mp-30883,V4Zn5,"V, Zn",False,"V: 4 (Valence: 5), Zn: 5 (Valence: 12)"
mp-1216480,V3Ga,"Ga, V",True,"V: 3 (Valence: 5), Ga: 1 (Valence: 3)"
mp-1216325,VGa,"Ga, V",True,"V: 1 (Valence: 5), Ga: 1 (Valence: 3)"
mp-22568,V3Ga,"Ga, V",False,"V: 3 (Valence: 5), Ga: 1 (Valence: 3)"
mp-1189774,V3Ga2,"Ga, V",False,"V: 3 (Valence: 5), Ga: 2 (Valence: 3)"
mp-1190304,V5Ga3,"Ga, V",False,"V: 5 (Valence: 5), Ga: 3 (Valence: 3)"
mp-571557,V6Ga5,"Ga, V",False,"V: 6 (Valence: 5), Ga: 5 (Valence: 3)"
mp-20405,V2Ga5,"Ga, V",False,"V: 2 (Valence: 5), Ga: 5 (Valence: 3)"
mp-1216501,V6Ga7,"Ga, V",True,"V: 6 (Valence: 5), Ga: 7 (Valence: 3)"
mp-1216505,V6Ga7,"Ga, V",True,"V: 6 (Valence: 5), Ga: 7 (Valence: 3)"
mp-21965,V8Ga41,"Ga, V",False,"V: 8 (Valence: 5), Ga: 41 (Valence: 3)"
mp-1103264,ZrV2,"V, Zr",False,"Zr: 1 (Valence: 4), V: 2 (Valence: 5)"
mp-258,ZrV2,"V, Zr",False,"Zr: 1 (Valence: 4), V: 2 (Valence: 5)"
mp-1220334,NbV,"Nb, V",True,"Nb: 1 (Valence: 5), V: 1 (Valence: 5)"
mp-1216323,VMo,"Mo, V",True,"V: 1 (Valence: 5), Mo: 1 (Valence: 6)"
mp-972071,V3Mo,"Mo, V",True,"V: 3 (Valence: 5), Mo: 1 (Valence: 6)"
mp-2540,VTc,"Tc, V",False,"V: 1 (Valence: 5), Tc: 1 (Valence: 7)"
mp-1395,VRu,"Ru, V",False,"V: 1 (Valence: 5), Ru: 1 (Valence: 8)"
mp-865382,V3Ru,"Ru, V",True,"V: 3 (Valence: 5), Ru: 1 (Valence: 8)"
mp-971788,VRu3,"Ru, V",True,"V: 1 (Valence: 5), Ru: 3 (Valence: 8)"
mp-1251,VRh,"Rh, V",False,"V: 1 (Valence: 5), Rh: 1 (Valence: 9)"
mp-971751,VRh,"Rh, V",False,"V: 1 (Valence: 5), Rh: 1 (Valence: 9)"
mp-1578,V3Rh,"Rh, V",False,"V: 3 (Valence: 5), Rh: 1 (Valence: 9)"
mp-866161,VRh3,"Rh, V",True,"V: 1 (Valence: 5), Rh: 3 (Valence: 9)"
mp-1185,VRh3,"Rh, V",False,"V: 1 (Valence: 5), Rh: 3 (Valence: 9)"
mp-1216486,V3Rh5,"Rh, V",True,"V: 3 (Valence: 5), Rh: 5 (Valence: 9)"
mp-1664,V3Pd,"Pd, V",False,"V: 3 (Valence: 5), Pd: 1 (Valence: 10)"
mp-11549,VPd2,"Pd, V",False,"V: 1 (Valence: 5), Pd: 2 (Valence: 10)"
mp-979980,VPd3,"Pd, V",True,"V: 1 (Valence: 5), Pd: 3 (Valence: 10)"
mp-1216290,VPd3,"Pd, V",True,"V: 1 (Valence: 5), Pd: 3 (Valence: 10)"
mp-873,VPd3,"Pd, V",False,"V: 1 (Valence: 5), Pd: 3 (Valence: 10)"
mp-568711,VPd3,"Pd, V",False,"V: 1 (Valence: 5), Pd: 3 (Valence: 10)"
mp-1216296,VPd4,"Pd, V",True,"V: 1 (Valence: 5), Pd: 4 (Valence: 10)"
mp-22211,V3Sn,"Sn, V",False,"V: 3 (Valence: 5), Sn: 1 (Valence: 4)"
mp-21342,V3Sn,"Sn, V",False,"V: 3 (Valence: 5), Sn: 1 (Valence: 4)"
mp-20887,VSn2,"Sn, V",False,"V: 1 (Valence: 5), Sn: 2 (Valence: 4)"
mp-1043,HfV2,"Hf, V",False,"Hf: 1 (Valence: 4), V: 2 (Valence: 5)"
mp-1077017,HfV2,"Hf, V",True,"Hf: 1 (Valence: 4), V: 2 (Valence: 5)"
mp-1071274,HfV2,"Hf, V",True,"Hf: 1 (Valence: 4), V: 2 (Valence: 5)"
mp-567276,TaV2,"Ta, V",False,"Ta: 1 (Valence: 5), V: 2 (Valence: 5)"
mp-1216231,VW,"V, W",True,"V: 1 (Valence: 5), W: 1 (Valence: 6)"
mp-1187702,VW3,"V, W",True,"V: 1 (Valence: 5), W: 3 (Valence: 6)"
mp-1216229,VRe,"Re, V",True,"V: 1 (Valence: 5), Re: 1 (Valence: 7)"
mp-865385,V3Re,"Re, V",True,"V: 3 (Valence: 5), Re: 1 (Valence: 7)"
mp-12778,VOs,"Os, V",False,"V: 1 (Valence: 5), Os: 1 (Valence: 8)"
mp-866121,V3Os,"Os, V",True,"V: 3 (Valence: 5), Os: 1 (Valence: 8)"
mp-1281,VIr,"Ir, V",False,"V: 1 (Valence: 5), Ir: 1 (Valence: 9)"
mp-982070,VIr,"Ir, V",True,"V: 1 (Valence: 5), Ir: 1 (Valence: 9)"
mp-569250,VIr,"Ir, V",False,"V: 1 (Valence: 5), Ir: 1 (Valence: 9)"
mp-1079131,VIr,"Ir, V",True,"V: 1 (Valence: 5), Ir: 1 (Valence: 9)"
mp-1178810,VIr,"Ir, V",True,"V: 1 (Valence: 5), Ir: 1 (Valence: 9)"
mp-1178808,VIr,"Ir, V",True,"V: 1 (Valence: 5), Ir: 1 (Valence: 9)"
mp-1204410,VIr,"Ir, V",True,"V: 1 (Valence: 5), Ir: 1 (Valence: 9)"
mp-1079582,VIr,"Ir, V",True,"V: 1 (Valence: 5), Ir: 1 (Valence: 9)"
mp-2006,V3Ir,"Ir, V",False,"V: 3 (Valence: 5), Ir: 1 (Valence: 9)"
mp-1082,VIr3,"Ir, V",False,"V: 1 (Valence: 5), Ir: 3 (Valence: 9)"
mp-865496,VIr3,"Ir, V",True,"V: 1 (Valence: 5), Ir: 3 (Valence: 9)"
mp-1017531,VPt,"Pt, V",False,"V: 1 (Valence: 5), Pt: 1 (Valence: 10)"
mp-2678,VPt,"Pt, V",False,"V: 1 (Valence: 5), Pt: 1 (Valence: 10)"
mp-2211,V3Pt,"Pt, V",False,"V: 3 (Valence: 5), Pt: 1 (Valence: 10)"
mp-12108,VPt2,"Pt, V",False,"V: 1 (Valence: 5), Pt: 2 (Valence: 10)"
mp-2705,VPt3,"Pt, V",False,"V: 1 (Valence: 5), Pt: 3 (Valence: 10)"
mp-372,VPt3,"Pt, V",False,"V: 1 (Valence: 5), Pt: 3 (Valence: 10)"
mp-1079997,VPt8,"Pt, V",False,"V: 1 (Valence: 5), Pt: 8 (Valence: 10)"
mp-839,V3Au,"Au, V",False,"V: 3 (Valence: 5), Au: 1 (Valence: 11)"
mp-30423,VAu2,"Au, V",False,"V: 1 (Valence: 5), Au: 2 (Valence: 11)"
mp-1187741,VAu3,"Au, V",True,"V: 1 (Valence: 5), Au: 3 (Valence: 11)"
mp-1069697,VAu4,"Au, V",False,"V: 1 (Valence: 5), Au: 4 (Valence: 11)"
mp-1226230,CrFe4,"Cr, Fe",True,"Cr: 1 (Valence: 6), Fe: 4 (Valence: 8)"
mp-1226211,CrFe,"Cr, Fe",True,"Cr: 1 (Valence: 6), Fe: 1 (Valence: 8)"
mp-1018067,CrFe3,"Cr, Fe",True,"Cr: 1 (Valence: 6), Fe: 3 (Valence: 8)"
mp-1018081,CrFe3,"Cr, Fe",True,"Cr: 1 (Valence: 6), Fe: 3 (Valence: 8)"
mp-1226209,CrCo3,"Co, Cr",True,"Cr: 1 (Valence: 6), Co: 3 (Valence: 9)"
mp-1226444,Cr3Co2,"Co, Cr",True,"Cr: 3 (Valence: 6), Co: 2 (Valence: 9)"
mp-1007974,CrNi3,"Cr, Ni",True,"Cr: 1 (Valence: 6), Ni: 3 (Valence: 10)"
mp-1226338,CrNi3,"Cr, Ni",True,"Cr: 1 (Valence: 6), Ni: 3 (Valence: 10)"
mp-1007923,CrNi3,"Cr, Ni",True,"Cr: 1 (Valence: 6), Ni: 3 (Valence: 10)"
mp-1226243,Cr4Ni,"Cr, Ni",True,"Cr: 4 (Valence: 6), Ni: 1 (Valence: 10)"
mp-1187923,Zn3Cr,"Cr, Zn",True,"Zn: 3 (Valence: 12), Cr: 1 (Valence: 6)"
mp-1182452,CrGa,"Cr, Ga",False,"Cr: 1 (Valence: 6), Ga: 1 (Valence: 3)"
mp-18654,Cr3Ga4,"Cr, Ga",False,"Cr: 3 (Valence: 6), Ga: 4 (Valence: 3)"
mp-1070544,CrGa4,"Cr, Ga",False,"Cr: 1 (Valence: 6), Ga: 4 (Valence: 3)"
